,variable,relative_importance,scaled_importance,percentage
30,Condition2.Norm,0.891681730747,0.891681730747,0.00346885685139
31,Exterior1st.Stucco,0.890416920185,0.890416920185,0.00346393643345
32,PoolQC.Gd,0.88992357254,0.88992357254,0.0034620171922
33,ExterCond.Fa,0.888589024544,0.888589024544,0.00345682547883
34,GarageCond.Gd,0.887859404087,0.887859404087,0.0034539870794
35,OverallCond,0.886934638023,0.886934638023,0.00345038951652
36,Heating.GasA,0.885552287102,0.885552287102,0.00344501183825
37,ExterQual.Fa,0.884333789349,0.884333789349,0.0034402715883
38,Neighborhood.Sawyer,0.884308934212,0.884308934212,0.00344017489582
39,Alley.NA,0.883781313896,0.883781313896,0.00343812232563
40,Foundation.PConc,0.88370513916,0.88370513916,0.00343782598754
41,Neighborhood.Edwards,0.883580982685,0.883580982685,0.00343734298893
42,Exterior1st.WdShing,0.883547186852,0.883547186852,0.00343721151499
43,HeatingQC.Fa,0.883473336697,0.883473336697,0.00343692422009
44,LandContour.Lvl,0.883406639099,0.883406639099,0.00343666475036
45,GarageType.Detchd,0.883154928684,0.883154928684,0.00343568553618
46,BsmtFinType2.ALQ,0.881738960743,0.881738960743,0.0034301770796
47,Neighborhood.NoRidge,0.881214439869,0.881214439869,0.00342813656698
48,Exterior1st.AsbShng,0.879796981812,0.879796981812,0.00342262231349
49,BsmtFinType2.LwQ,0.879778385162,0.879778385162,0.00342254996804
50,Neighborhood.BrkSide,0.879398822784,0.879398822784,0.00342107337891
51,RoofMatl.Metal,0.879156947136,0.879156947136,0.00342013242433
52,BsmtFinType1.Unf,0.879046916962,0.879046916962,0.00341970438044
53,BsmtExposure.Gd,0.878692746162,0.878692746162,0.00341832657066
54,Neighborhood.Blmngtn,0.878108739853,0.878108739853,0.00341605464536
55,GarageCond.TA,0.877465128899,0.877465128899,0.00341355084362
56,BldgType.1Fam,0.877392709255,0.877392709255,0.00341326911375
57,SaleCondition.Abnorml,0.877136945724,0.877136945724,0.00341227413197
58,BsmtQual.Fa,0.87699508667,0.87699508667,0.00341172226606
59,Condition1.PosN,0.87689101696,0.87689101696,0.0034113174098
60,Neighborhood.StoneBr,0.876474261284,0.876474261284,0.00340969612977
61,BsmtFinType1.LwQ,0.876210272312,0.876210272312,0.00340866914904
62,ExterCond.Gd,0.875851988792,0.875851988792,0.0034072753398
63,Exterior1st.CBlock,0.875180900097,0.875180900097,0.00340466464302
64,MSZoning.FV,0.875105202198,0.875105202198,0.00340437015995
65,BldgType.Twnhs,0.874963581562,0.874963581562,0.00340381922154
66,Exterior1st.Plywood,0.873240709305,0.873240709305,0.0033971168332
67,GarageCond.NA,0.872795462608,0.872795462608,0.00339538471624
68,Neighborhood.Mitchel,0.870557785034,0.870557785034,0.00338667961113
69,Street.Pave,0.870514571667,0.870514571667,0.00338651150072
70,Electrical.SBrkr,0.87047290802,0.87047290802,0.00338634941909
71,Exterior1st.MetalSd,0.869849026203,0.869849026203,0.00338392236845
72,HouseStyle.1.5Fin,0.86965239048,0.86965239048,0.0033831574081
73,LotConfig.Inside,0.869212269783,0.869212269783,0.0033814452325
74,Condition2.RRNn,0.868938744068,0.868938744068,0.00338038115155
75,LotConfig.Corner,0.86887794733,0.86887794733,0.00338014463758
76,PoolQC.Fa,0.868669390678,0.868669390678,0.00337933330194
77,BsmtFullBath,0.868627309799,0.868627309799,0.00337916959718
78,RoofStyle.Gable,0.867844104767,0.867844104767,0.00337612274083
79,MiscFeature.NA,0.867715537548,0.867715537548,0.00337562258336
80,Neighborhood.ClearCr,0.867484688759,0.867484688759,0.00337472452593
81,PoolQC.Ex,0.867112159729,0.867112159729,0.00337327529821
82,WoodDeckSF,0.866855978966,0.866855978966,0.0033722786933
83,LandSlope.Mod,0.866719603539,0.866719603539,0.00337174816001
84,MSZoning.C (all),0.865906357765,0.865906357765,0.00336858443794
85,BsmtQual.TA,0.86583930254,0.86583930254,0.00336832357695
86,GarageCars,0.865817070007,0.865817070007,0.00336823708704
87,Condition1.RRAe,0.865235805511,0.865235805511,0.00336597582805
88,BsmtExposure.Av,0.864366352558,0.864366352558,0.0033625934465
89,Condition2.RRAn,0.864344656467,0.864344656467,0.00336250904348
90,Condition1.RRNn,0.864146590233,0.864146590233,0.00336173851809
91,LotConfig.CulDSac,0.863318324089,0.863318324089,0.00335851636316
92,Neighborhood.SawyerW,0.862772881985,0.862772881985,0.00335639446191
93,BsmtFinType2.Rec,0.862286448479,0.862286448479,0.00335450211832
94,MasVnrType.None,0.862265884876,0.862265884876,0.00335442212095
95,Foundation.Slab,0.862151384354,0.862151384354,0.00335397668632
96,ExterCond.Ex,0.86144220829,0.86144220829,0.00335121782051
97,ExterQual.TA,0.860651373863,0.860651373863,0.00334814128397
98,Neighborhood.OldTown,0.860558331013,0.860558331013,0.00334777932486
99,GarageCond.Po,0.860371530056,0.860371530056,0.00334705262411
100,Heating.OthW,0.860364019871,0.860364019871,0.00334702340768
101,Neighborhood.Crawfor,0.860121130943,0.860121130943,0.00334607851121
102,HeatingQC.TA,0.859226822853,0.859226822853,0.00334259943719
103,Fence.GdWo,0.85908550024,0.85908550024,0.00334204965816
104,Exterior1st.VinylSd,0.85895383358,0.85895383358,0.00334153744312
105,Exterior1st.CemntBd,0.85891610384,0.85891610384,0.00334139066534
106,BsmtCond.Fa,0.858913719654,0.858913719654,0.00334138139028
107,BldgType.TwnhsE,0.858791768551,0.858791768551,0.00334090697109
108,RoofMatl.Membran,0.858578503132,0.858578503132,0.00334007731721
109,Exterior2nd.Wd Shng,0.858133614063,0.858133614063,0.00333834659151
110,BsmtQual.Gd,0.857502698898,0.857502698898,0.00333589217945
111,GarageQual.Po,0.856688380241,0.856688380241,0.0033327242836
112,TotalBsmtSF,0.856526553631,0.856526553631,0.00333209473908
113,Exterior2nd.ImStucc,0.855712234974,0.855712234974,0.00332892684323
114,LandContour.HLS,0.855444967747,0.855444967747,0.0033278871093
115,Condition2.Feedr,0.854310631752,0.854310631752,0.00332347426888
116,Neighborhood.IDOTRR,0.854077279568,0.854077279568,0.00332256647263
117,ExterQual.Ex,0.854015350342,0.854015350342,0.00332232555302
118,Fence.NA,0.853910923004,0.853910923004,0.00332191930551
119,HouseStyle.2.5Fin,0.853469073772,0.853469073772,0.0033202004055
120,FireplaceQu.Gd,0.852920889854,0.852920889854,0.00331806783793
121,Condition1.RRNe,0.852338671684,0.852338671684,0.00331580286892
122,SaleType.New,0.852111697197,0.852111697197,0.00331491988345
123,BsmtFinType1.Rec,0.851873397827,0.851873397827,0.00331399284147
124,GarageFinish.Fin,0.851800680161,0.851800680161,0.00331370995222
125,GarageQual.Ex,0.851787626743,0.851787626743,0.00331365917128
126,BsmtExposure.NA,0.851730585098,0.851730585098,0.00331343726553
127,LotConfig.FR2,0.851627409458,0.851627409458,0.00331303588742
128,HeatingQC.Ex,0.851475417614,0.851475417614,0.00331244460252
129,Alley.Pave,0.851110577583,0.851110577583,0.00331102528686
130,BsmtFinType2.NA,0.850705504417,0.850705504417,0.00330944945461
131,1stFlrSF,0.850537657738,0.850537657738,0.00330879649057
132,LotConfig.FR3,0.850135266781,0.850135266781,0.00330723109276
133,GarageQual.Gd,0.849925220013,0.849925220013,0.00330641396021
134,Exterior2nd.Brk Cmn,0.849603891373,0.849603891373,0.00330516391435
135,Exterior1st.Wd Sdng,0.849432587624,0.849432587624,0.00330449750148
136,CentralAir.N,0.848894000053,0.848894000053,0.00330240226602
137,Neighborhood.MeadowV,0.848587810993,0.848587810993,0.00330121111677
138,SaleType.ConLD,0.848502099514,0.848502099514,0.00330087767846
139,MasVnrType.NA,0.848449289799,0.848449289799,0.00330067223594
140,Exterior1st.Stone,0.848246753216,0.848246753216,0.00329988431981
141,BsmtFinType1.NA,0.846540093422,0.846540093422,0.00329324500187
142,LandSlope.Sev,0.846429228783,0.846429228783,0.0032928137117
143,Electrical.FuseF,0.846181333065,0.846181333065,0.00329184933761
144,BsmtFinType2.GLQ,0.845870018005,0.845870018005,0.00329063824699
145,Exterior2nd.CBlock,0.84572994709,0.84572994709,0.00329009333737
146,EnclosedPorch,0.845653057098,0.845653057098,0.00328979421677
147,Neighborhood.Somerst,0.845177650452,0.845177650452,0.00328794477033
148,LotShape.IR1,0.845064342022,0.845064342022,0.00328750397323
149,MiscFeature.TenC,0.844832003117,0.844832003117,0.00328660011888
150,Utilities.NoSeWa,0.844637274742,0.844637274742,0.00328584257857
151,GarageQual.Fa,0.844623208046,0.844623208046,0.00328578785573
152,YearBuilt,0.844242453575,0.844242453575,0.00328430662907
153,LotArea,0.843777298927,0.843777298927,0.00328249706538
154,Foundation.CBlock,0.843701303005,0.843701303005,0.00328220142292
155,Neighborhood.Veenker,0.843565106392,0.843565106392,0.00328167158527
156,SaleType.CWD,0.843092978001,0.843092978001,0.00327983489203
157,Electrical.FuseA,0.843007683754,0.843007683754,0.00327950307685
158,Neighborhood.CollgCr,0.842897474766,0.842897474766,0.00327907433733
159,Functional.Sev,0.842732787132,0.842732787132,0.00327843366274
160,GarageType.Attchd,0.841626703739,0.841626703739,0.00327413073174
161,Functional.Min2,0.841378450394,0.841378450394,0.00327316496639
162,GarageCond.Ex,0.841300010681,0.841300010681,0.00327285981701
163,LandContour.Bnk,0.840953350067,0.840953350067,0.00327151122366
164,Exterior2nd.Plywood,0.84072881937,0.84072881937,0.00327063774514
165,Condition1.PosA,0.840648293495,0.840648293495,0.00327032448007
166,Functional.Mod,0.839781820774,0.839781820774,0.00326695369234
167,BsmtCond.Po,0.839673161507,0.839673161507,0.0032665309816
168,GarageFinish.NA,0.839238107204,0.839238107204,0.00326483851551
169,FireplaceQu.Fa,0.838995814323,0.838995814323,0.0032638959378
170,GrLivArea,0.83784776926,0.83784776926,0.0032594297658
171,MSZoning.RM,0.83783519268,0.83783519268,0.00325938083987
172,GarageFinish.Unf,0.83708190918,0.83708190918,0.00325645038549
173,Heating.Wall,0.836727380753,0.836727380753,0.00325507118446
174,BsmtFinSF2,0.83629155159,0.83629155159,0.00325337570397
175,GarageQual.NA,0.835800230503,0.835800230503,0.00325146434652
176,BsmtQual.NA,0.835310816765,0.835310816765,0.00324956040912
177,Condition1.Feedr,0.834466934204,0.834466934204,0.00324627750256
178,BedroomAbvGr,0.834140479565,0.834140479565,0.00324500751533
179,Exterior2nd.MetalSd,0.833385586739,0.833385586739,0.00324207080029
180,Exterior2nd.Stucco,0.833236932755,0.833236932755,0.00324149250046
181,BsmtFinSF1,0.833080351353,0.833080351353,0.00324088336107
182,Functional.Typ,0.833064198494,0.833064198494,0.00324082052255
183,Exterior2nd.Wd Sdng,0.832282066345,0.832282066345,0.00323777783998
184,SaleType.ConLI,0.83191204071,0.83191204071,0.00323633835107
185,Functional.Maj1,0.831678390503,0.831678390503,0.00323542939545
186,Electrical.NA,0.831589758396,0.831589758396,0.00323508459519
187,Street.Grvl,0.831198453903,0.831198453903,0.0032335623264
188,Neighborhood.NWAmes,0.831072211266,0.831072211266,0.00323307121211
189,FireplaceQu.Po,0.830703020096,0.830703020096,0.00323163496948
190,Foundation.Wood,0.830577492714,0.830577492714,0.00323114663771
191,Condition2.Artery,0.830154836178,0.830154836178,0.00322950240191
192,YearRemodAdd,0.8296007514,0.8296007514,0.00322734687857
193,Exterior1st.ImStucc,0.829532027245,0.829532027245,0.00322707952505
194,RoofMatl.ClyTile,0.829062759876,0.829062759876,0.00322525396188
195,MSSubClass,0.828363239765,0.828363239765,0.00322253266004
196,MSZoning.RL,0.82826602459,0.82826602459,0.00322215446958
197,HouseStyle.SFoyer,0.827699303627,0.827699303627,0.00321994978844
198,RoofStyle.Shed,0.827541291714,0.827541291714,0.00321933508401
199,RoofMatl.Tar&Grv,0.827539026737,0.827539026737,0.00321932627271
200,GarageType.2Types,0.827409565449,0.827409565449,0.00321882263709
201,Heating.GasW,0.827297508717,0.827297508717,0.00321838670939
202,BsmtFinType1.ALQ,0.82673817873,0.82673817873,0.00321621078093
203,HeatingQC.Po,0.82604175806,0.82604175806,0.00321350153667
204,ScreenPorch,0.82594871521,0.82594871521,0.00321313957756
205,HouseStyle.1.5Unf,0.82579600811,0.82579600811,0.00321254551013
206,ExterQual.Gd,0.824907541275,0.824907541275,0.00320908916
207,MSZoning.RH,0.824648320675,0.824648320675,0.00320808072939
208,SaleCondition.Alloca,0.824613571167,0.824613571167,0.00320794554543
209,Condition2.PosN,0.823179900646,0.823179900646,0.00320236822155
210,MiscFeature.Othr,0.822821080685,0.822821080685,0.00320097232541
211,MiscVal,0.822374880314,0.822374880314,0.00319923649842
212,Condition1.Artery,0.821950733662,0.821950733662,0.00319758646572
213,Electrical.Mix,0.821708440781,0.821708440781,0.00319664388801
214,RoofStyle.Flat,0.821130335331,0.821130335331,0.00319439491847
215,Electrical.FuseP,0.820537745953,0.820537745953,0.00319208960296
216,MasVnrType.BrkCmn,0.820381879807,0.820381879807,0.00319148324608
217,LotFrontage,0.819847464561,0.819847464561,0.00318940424197
218,RoofMatl.WdShngl,0.819656133652,0.819656133652,0.00318865991862
219,BsmtFinType2.Unf,0.819557189941,0.819557189941,0.00318827500374
220,MiscFeature.Shed,0.818836510181,0.818836510181,0.00318547138577
221,Alley.Grvl,0.818815946579,0.818815946579,0.0031853913884
222,HeatingQC.Gd,0.817945361137,0.817945361137,0.0031820046012
223,Exterior2nd.Other,0.817583143711,0.817583143711,0.0031805954881
224,LandSlope.Gtl,0.817516028881,0.817516028881,0.00318033439524
225,GarageType.Basment,0.817395627499,0.817395627499,0.00317986600484
226,Exterior1st.BrkComm,0.81711435318,0.81711435318,0.00317877177995
227,BsmtCond.NA,0.816747784615,0.816747784615,0.00317734573988
228,Exterior2nd.Stone,0.816644430161,0.816644430161,0.00317694366614
229,RoofStyle.Hip,0.816521167755,0.816521167755,0.00317646414567
230,GarageYrBlt,0.816055297852,0.816055297852,0.00317465179946
231,CentralAir.Y,0.814763486385,0.814763486385,0.0031696263415
232,PavedDrive.P,0.814756453037,0.814756453037,0.00316959898008
233,Utilities.AllPub,0.814409911633,0.814409911633,0.00316825085049
234,Neighborhood.NPkVill,0.813447952271,0.813447952271,0.00316450859671
235,BldgType.Duplex,0.813373744488,0.813373744488,0.00316421991055
236,Heating.Grav,0.812888026237,0.812888026237,0.00316233034948
237,LandContour.Low,0.812746465206,0.812746465206,0.00316177964295
238,GarageType.CarPort,0.812176406384,0.812176406384,0.00315956197673
239,RoofMatl.Roll,0.812128245831,0.812128245831,0.00315937462057
240,SaleCondition.Partial,0.81177765131,0.81177765131,0.00315801072339
241,3SsnPorch,0.811281204224,0.811281204224,0.00315607942456
242,Fence.MnPrv,0.81107121706,0.81107121706,0.00315526252389
243,MoSold,0.810164749622,0.810164749622,0.00315173614707
244,Condition2.PosA,0.809333026409,0.809333026409,0.0031485005433
245,HouseStyle.1Story,0.80917519331,0.80917519331,0.00314788653451
246,LotShape.IR3,0.808806657791,0.808806657791,0.00314645284251
247,BsmtExposure.Mn,0.808486998081,0.808486998081,0.00314520928919
248,RoofStyle.Mansard,0.80715149641,0.80715149641,0.0031400138658
249,Exterior1st.HdBoard,0.806997716427,0.806997716427,0.0031394156246
250,Functional.Min1,0.805931687355,0.805931687355,0.00313526851457
251,SaleType.Con,0.80476218462,0.80476218462,0.00313071886705
252,HouseStyle.2Story,0.804537653923,0.804537653923,0.00312984538852
253,RoofStyle.Gambrel,0.804240822792,0.804240822792,0.00312869064388
254,BsmtFinType2.BLQ,0.804020643234,0.804020643234,0.00312783409233
255,Neighborhood.Gilbert,0.803525030613,0.803525030613,0.00312590603978
256,Functional.Maj2,0.80124849081,0.80124849081,0.00311704975124
257,2ndFlrSF,0.80123847723,0.80123847723,0.003117010796
258,GarageCond.Fa,0.800911188126,0.800911188126,0.0031157375625
259,BldgType.2fmCon,0.799975097179,0.799975097179,0.00311209594309
260,MasVnrArea,0.799558281898,0.799558281898,0.00311047443119
261,Foundation.Stone,0.799441754818,0.799441754818,0.00311002111276
262,FireplaceQu.TA,0.799072086811,0.799072086811,0.00310858301511
263,Condition1.RRAn,0.798630297184,0.798630297184,0.00310686434698
264,GarageType.BuiltIn,0.798509776592,0.798509776592,0.00310639549283
265,Id,0.798038482666,0.798038482666,0.00310456204586
266,SaleCondition.Family,0.79690772295,0.79690772295,0.00310016311802
267,Fireplaces,0.794208168983,0.794208168983,0.00308966120243
268,RoofMatl.WdShake,0.794154524803,0.794154524803,0.00308945251364
269,BsmtFinType1.GLQ,0.794101953506,0.794101953506,0.00308924799862
270,GarageFinish.RFn,0.79332613945,0.79332613945,0.00308622989495
271,KitchenQual.TA,0.79311054945,0.79311054945,0.00308539119789
272,ExterCond.TA,0.791963815689,0.791963815689,0.00308093012717
273,GarageArea,0.791335642338,0.791335642338,0.00307848638142
274,Fence.GdPrv,0.791191160679,0.791191160679,0.00307792431295
275,FireplaceQu.Ex,0.791030585766,0.791030585766,0.00307729963783
276,Foundation.BrkTil,0.790100634098,0.790100634098,0.0030736819017
277,Exterior2nd.AsbShng,0.789725184441,0.789725184441,0.00307222131204
278,Exterior2nd.VinylSd,0.789430439472,0.789430439472,0.00307107468307
279,KitchenQual.Fa,0.788876354694,0.788876354694,0.00306891915974
280,HouseStyle.SLvl,0.788322687149,0.788322687149,0.00306676525954
281,Heating.Floor,0.788255810738,0.788255810738,0.00306650509418
282,OpenPorchSF,0.786791205406,0.786791205406,0.00306080742643
283,BsmtFinType1.BLQ,0.785595357418,0.785595357418,0.00305615528953
284,BsmtCond.Gd,0.785280406475,0.785280406475,0.00305493005445
285,MasVnrType.BrkFace,0.78375428915,0.78375428915,0.00304899309022
286,HalfBath,0.783653378487,0.783653378487,0.00304860052341
287,BsmtHalfBath,0.783351778984,0.783351778984,0.00304742722866
288,LotShape.IR2,0.782928049564,0.782928049564,0.00304577881908
289,Neighborhood.BrDale,0.782174110413,0.782174110413,0.00304284581406
290,Condition2.RRAe,0.780096709728,0.780096709728,0.00303476422469
291,Exterior2nd.HdBoard,0.77817606926,0.77817606926,0.00302729247035
292,KitchenQual.Ex,0.774323284626,0.774323284626,0.0030123042095
293,LowQualFinSF,0.773638010025,0.773638010025,0.00300963832613
294,TotRmsAbvGrd,0.772349834442,0.772349834442,0.00300462701263
295,FullBath,0.771907508373,0.771907508373,0.00300290625761
296,Exterior2nd.AsphShn,0.770554184914,0.770554184914,0.00299764150316
297,KitchenAbvGr,0.764448344707,0.764448344707,0.00297388831309
298,SaleType.Oth,0.763468384743,0.763468384743,0.00297007603264
299,Neighborhood.SWISU,0.754946649075,0.754946649075,0.00293692442692
300,GarageType.NA,0.753009676933,0.753009676933,0.00292938913843
301,SaleType.COD,0.745609343052,0.745609343052,0.00290060005596
302,PoolArea,0.74218070507,0.74218070507,0.00288726182782
303,BsmtUnfSF,0.734580934048,0.734580934048,0.0028576968868
304,ExterCond.Po,0.731249570847,0.731249570847,0.002844737081
305,Neighborhood.missing(NA),0.0,0.0,0.0
306,Exterior2nd.missing(NA),0.0,0.0,0.0
307,Exterior1st.missing(NA),0.0,0.0,0.0
308,Condition1.missing(NA),0.0,0.0,0.0
309,SaleType.missing(NA),0.0,0.0,0.0
310,Condition2.missing(NA),0.0,0.0,0.0
311,HouseStyle.missing(NA),0.0,0.0,0.0
312,RoofMatl.missing(NA),0.0,0.0,0.0
313,BsmtFinType2.missing(NA),0.0,0.0,0.0
314,Functional.missing(NA),0.0,0.0,0.0
315,GarageType.missing(NA),0.0,0.0,0.0
316,BsmtFinType1.missing(NA),0.0,0.0,0.0
317,Electrical.missing(NA),0.0,0.0,0.0
318,RoofStyle.missing(NA),0.0,0.0,0.0
319,FireplaceQu.missing(NA),0.0,0.0,0.0
320,Foundation.missing(NA),0.0,0.0,0.0
321,GarageQual.missing(NA),0.0,0.0,0.0
322,GarageCond.missing(NA),0.0,0.0,0.0
323,Heating.missing(NA),0.0,0.0,0.0
324,SaleCondition.missing(NA),0.0,0.0,0.0
325,HeatingQC.missing(NA),0.0,0.0,0.0
326,ExterCond.missing(NA),0.0,0.0,0.0
327,BldgType.missing(NA),0.0,0.0,0.0
328,BsmtQual.missing(NA),0.0,0.0,0.0
329,BsmtCond.missing(NA),0.0,0.0,0.0
330,BsmtExposure.missing(NA),0.0,0.0,0.0
331,LotConfig.missing(NA),0.0,0.0,0.0
332,Fence.missing(NA),0.0,0.0,0.0
333,MiscFeature.missing(NA),0.0,0.0,0.0
334,MSZoning.missing(NA),0.0,0.0,0.0
335,MasVnrType.missing(NA),0.0,0.0,0.0
336,LotShape.missing(NA),0.0,0.0,0.0
337,PoolQC.missing(NA),0.0,0.0,0.0
338,ExterQual.missing(NA),0.0,0.0,0.0
339,LandContour.missing(NA),0.0,0.0,0.0
340,GarageFinish.missing(NA),0.0,0.0,0.0
341,KitchenQual.missing(NA),0.0,0.0,0.0
342,PavedDrive.missing(NA),0.0,0.0,0.0
343,Alley.missing(NA),0.0,0.0,0.0
344,LandSlope.missing(NA),0.0,0.0,0.0
345,CentralAir.missing(NA),0.0,0.0,0.0
346,Street.missing(NA),0.0,0.0,0.0
347,Utilities.missing(NA),0.0,0.0,0.0
