,variable,relative_importance,scaled_importance,percentage
52,Condition1.Norm,0.902543306351,0.902543306351,0.00341185034903
53,Neighborhood.BrkSide,0.90137308836,0.90137308836,0.00340742661819
54,FireplaceQu.Gd,0.90091085434,0.90091085434,0.0034056792524
55,Neighborhood.NWAmes,0.900369405746,0.900369405746,0.00340363243474
56,GarageQual.Fa,0.899672746658,0.899672746658,0.00340099888072
57,SaleType.New,0.899325966835,0.899325966835,0.00339968796206
58,Condition1.Feedr,0.898939549923,0.898939549923,0.00339822720482
59,Neighborhood.Blueste,0.898626327515,0.898626327515,0.00339704314198
60,Heating.Floor,0.89787209034,0.89787209034,0.0033941919277
61,ExterCond.Fa,0.897839307785,0.897839307785,0.00339406800105
62,LandContour.Lvl,0.897340476513,0.897340476513,0.00339218228804
63,HeatingQC.TA,0.896354138851,0.896354138851,0.00338845367306
64,BsmtFinType1.ALQ,0.896318554878,0.896318554878,0.00338831915631
65,Exterior2nd.AsbShng,0.89611530304,0.89611530304,0.00338755081107
66,FireplaceQu.TA,0.89549767971,0.89549767971,0.00338521603294
67,LandSlope.Gtl,0.894981980324,0.894981980324,0.00338326655404
68,Exterior2nd.Wd Sdng,0.894602954388,0.894602954388,0.00338183373662
69,BsmtExposure.No,0.894563794136,0.894563794136,0.0033816857006
70,MiscFeature.Shed,0.894495368004,0.894495368004,0.00338142703188
71,MiscFeature.NA,0.894097507,0.894097507,0.00337992301296
72,Heating.Grav,0.893999636173,0.893999636173,0.00337955303557
73,GarageQual.TA,0.893788695335,0.893788695335,0.0033787556239
74,LotConfig.FR3,0.893349826336,0.893349826336,0.003377096584
75,GarageYrBlt,0.893288552761,0.893288552761,0.00337686495383
76,Heating.Wall,0.892781019211,0.892781019211,0.00337494634393
77,FireplaceQu.Fa,0.892687082291,0.892687082291,0.00337459123774
78,RoofMatl.WdShngl,0.892496049404,0.892496049404,0.00337386908334
79,Functional.Min2,0.891434073448,0.891434073448,0.00336985453577
80,Exterior2nd.CmentBd,0.891194880009,0.891194880009,0.00336895032185
81,Id,0.890667915344,0.890667915344,0.00336695825725
82,Exterior2nd.Wd Shng,0.890529334545,0.890529334545,0.00336643438549
83,Street.Pave,0.890027880669,0.890027880669,0.00336453875835
84,RoofMatl.Metal,0.889769494534,0.889769494534,0.00336356199101
85,BsmtFinType1.GLQ,0.889765143394,0.889765143394,0.00336354554257
86,FireplaceQu.Po,0.889636933804,0.889636933804,0.00336306087669
87,HouseStyle.1.5Unf,0.889444410801,0.889444410801,0.00336233308926
88,Alley.Pave,0.889440119267,0.889440119267,0.00336231686614
89,Functional.Maj1,0.889392673969,0.889392673969,0.00336213751048
90,Exterior2nd.Stone,0.888724505901,0.888724505901,0.00335961165998
91,Heating.GasW,0.888229250908,0.888229250908,0.00335773946625
92,Exterior1st.BrkFace,0.888132572174,0.888132572174,0.00335737399528
93,BsmtQual.Ex,0.886838197708,0.886838197708,0.00335248092041
94,Alley.NA,0.886689543724,0.886689543724,0.00335191896938
95,MoSold,0.886686563492,0.886686563492,0.00335190770332
96,ExterQual.Ex,0.886612474918,0.886612474918,0.00335162762908
97,GarageFinish.NA,0.886510491371,0.886510491371,0.00335124210453
98,Exterior2nd.ImStucc,0.886359572411,0.886359572411,0.00335067159129
99,BsmtFullBath,0.886197626591,0.886197626591,0.00335005939363
100,HeatingQC.Gd,0.88612473011,0.88612473011,0.00334978382582
101,HeatingQC.Po,0.885716378689,0.885716378689,0.00334824015037
102,Exterior2nd.BrkFace,0.885711729527,0.885711729527,0.00334822257532
103,Neighborhood.Mitchel,0.88510453701,0.88510453701,0.0033459272284
104,Neighborhood.Timber,0.88383179903,0.88383179903,0.00334111594512
105,BsmtFinType1.LwQ,0.883645176888,0.883645176888,0.00334041046449
106,Neighborhood.IDOTRR,0.883178651333,0.883178651333,0.00333864687556
107,LotConfig.CulDSac,0.883066475391,0.883066475391,0.00333822282109
108,MSZoning.C (all),0.88300460577,0.88300460577,0.0033379889377
109,GarageCond.Po,0.88290387392,0.88290387392,0.0033376081449
110,LotShape.IR2,0.882761240005,0.882761240005,0.0033370689513
111,LotShape.Reg,0.882215619087,0.882215619087,0.00333500636116
112,Exterior1st.AsphShn,0.882093191147,0.882093191147,0.00333454355145
113,SaleCondition.Partial,0.881949424744,0.881949424744,0.00333400007675
114,BldgType.Twnhs,0.881531476974,0.881531476974,0.00333242012459
115,LandSlope.Sev,0.879908561707,0.879908561707,0.00332628507934
116,Neighborhood.SawyerW,0.879842460155,0.879842460155,0.00332603519815
117,Utilities.NoSeWa,0.879316270351,0.879316270351,0.00332404606272
118,ExterCond.TA,0.878401696682,0.878401696682,0.00332058873444
119,MasVnrType.NA,0.877616345882,0.877616345882,0.0033176199025
120,RoofStyle.Mansard,0.87728458643,0.87728458643,0.00331636576478
121,RoofMatl.ClyTile,0.877162754536,0.877162754536,0.00331590520827
122,LotConfig.FR2,0.87701946497,0.87701946497,0.00331536353614
123,LotConfig.Corner,0.87700599432,0.87700599432,0.00331531261356
124,Exterior1st.BrkComm,0.876811146736,0.876811146736,0.0033145760386
125,BsmtUnfSF,0.876290380955,0.876290380955,0.0033126074074
126,Neighborhood.Somerst,0.876150131226,0.876150131226,0.00331207722665
127,Neighborhood.SWISU,0.875167131424,0.875167131424,0.00330836122965
128,Condition1.Artery,0.874940633774,0.874940633774,0.00330750500914
129,GarageQual.Ex,0.87468701601,0.87468701601,0.0033065462675
130,BsmtCond.Fa,0.874396622181,0.874396622181,0.00330544850268
131,Neighborhood.Edwards,0.873949110508,0.873949110508,0.00330375679122
132,WoodDeckSF,0.873817443848,0.873817443848,0.00330325905672
133,BsmtFinType1.NA,0.873591482639,0.873591482639,0.0033024048641
134,BsmtCond.Gd,0.873584985733,0.873584985733,0.00330238030409
135,Exterior2nd.AsphShn,0.87344789505,0.87344789505,0.00330186206537
136,GarageType.Basment,0.873429298401,0.873429298401,0.00330179176516
137,OverallQual,0.873426795006,0.873426795006,0.00330178230167
138,HouseStyle.1.5Fin,0.873231291771,0.873231291771,0.00330104324818
139,SaleType.ConLD,0.873066782951,0.873066782951,0.0033004213617
140,Functional.Maj2,0.872976243496,0.872976243496,0.00330007909882
141,BldgType.1Fam,0.872831225395,0.872831225395,0.00329953089238
142,GarageFinish.RFn,0.872715711594,0.872715711594,0.00329909421992
143,SaleCondition.Abnorml,0.872474551201,0.872474551201,0.0032981825704
144,MSZoning.RH,0.872272610664,0.872272610664,0.00329741918222
145,MSZoning.FV,0.8721139431,0.8721139431,0.00329681937723
146,PoolQC.Fa,0.871442377567,0.871442377567,0.00329428068343
147,HeatingQC.Fa,0.871162772179,0.871162772179,0.00329322370174
148,GarageCond.Gd,0.87045609951,0.87045609951,0.00329055229376
149,MSZoning.RL,0.870406866074,0.870406866074,0.00329036617846
150,BsmtCond.Po,0.870257496834,0.870257496834,0.00328980152357
151,BsmtFinType2.ALQ,0.86960297823,0.86960297823,0.00328732727163
152,Foundation.Stone,0.869343876839,0.869343876839,0.00328634780043
153,BsmtQual.Gd,0.868883907795,0.868883907795,0.00328460899684
154,ExterCond.Gd,0.868740856647,0.868740856647,0.003284068226
155,Street.Grvl,0.868236064911,0.868236064911,0.00328215998087
156,1stFlrSF,0.867558717728,0.867558717728,0.00327959943092
157,Electrical.NA,0.867387592793,0.867387592793,0.00327895253379
158,BsmtFinType1.Unf,0.867140173912,0.867140173912,0.00327801722555
159,Exterior1st.Stucco,0.866978704929,0.866978704929,0.00327740683046
160,Neighborhood.Sawyer,0.866971313953,0.866971313953,0.00327737889063
161,SaleCondition.AdjLand,0.866951644421,0.866951644421,0.00327730453464
162,BsmtQual.NA,0.86691403389,0.86691403389,0.00327716235697
163,MiscFeature.Gar2,0.86624443531,0.86624443531,0.00327463109877
164,RoofMatl.WdShake,0.865829706192,0.865829706192,0.00327306331396
165,ExterQual.Gd,0.865611612797,0.865611612797,0.00327223886374
166,SaleCondition.Family,0.865140855312,0.865140855312,0.00327045927701
167,GarageCars,0.865029335022,0.865029335022,0.00327003770107
168,BsmtFinType1.BLQ,0.864567577839,0.864567577839,0.00326829213785
169,MiscFeature.Othr,0.864250302315,0.864250302315,0.00326709275318
170,RoofStyle.Hip,0.863375425339,0.863375425339,0.00326378548881
171,YearRemodAdd,0.863068461418,0.863068461418,0.0032626250847
172,Neighborhood.NPkVill,0.862940371037,0.862940371037,0.00326214086947
173,GarageArea,0.862411022186,0.862411022186,0.00326013979202
174,Exterior1st.WdShing,0.862136542797,0.862136542797,0.00325910218796
175,BldgType.Duplex,0.861716091633,0.861716091633,0.00325751277232
176,LandSlope.Mod,0.861067950726,0.861067950726,0.00325506262974
177,RoofMatl.Membran,0.860100209713,0.860100209713,0.00325140431497
178,BsmtExposure.NA,0.860023260117,0.860023260117,0.00325111342532
179,Exterior2nd.Stucco,0.859978914261,0.859978914261,0.00325094578635
180,YrSold,0.859554588795,0.859554588795,0.00324934172483
181,ExterCond.Ex,0.858621478081,0.858621478081,0.00324581432167
182,YearBuilt,0.858316361904,0.858316361904,0.00324466090252
183,HouseStyle.2Story,0.858096837997,0.858096837997,0.00324383104459
184,PoolArea,0.858068346977,0.858068346977,0.00324372334106
185,CentralAir.N,0.857854962349,0.857854962349,0.00324291669122
186,Exterior1st.Stone,0.857668280602,0.857668280602,0.00324221098526
187,TotalBsmtSF,0.857583403587,0.857583403587,0.00324189012789
188,Fence.MnPrv,0.856936275959,0.856936275959,0.00323944381578
189,Heating.OthW,0.856848657131,0.856848657131,0.00323911259364
190,Electrical.FuseA,0.856782436371,0.856782436371,0.0032388622618
191,Neighborhood.MeadowV,0.856481194496,0.856481194496,0.00323772348852
192,LotFrontage,0.856416404247,0.856416404247,0.0032374785644
193,Exterior2nd.Other,0.856240987778,0.856240987778,0.00323681544415
194,MSZoning.RM,0.855423152447,0.855423152447,0.00323372381215
195,BsmtQual.TA,0.855126678944,0.855126678944,0.00323260306458
196,Condition1.PosN,0.855028808117,0.855028808117,0.00323223308719
197,FireplaceQu.NA,0.854853928089,0.854853928089,0.00323157199483
198,BsmtFinType2.BLQ,0.854845166206,0.854845166206,0.00323153887262
199,Electrical.SBrkr,0.854281783104,0.854281783104,0.00322940913677
200,GarageCond.Fa,0.854264378548,0.854264378548,0.00322934334298
201,FireplaceQu.Ex,0.854250371456,0.854250371456,0.0032292903925
202,Functional.Sev,0.852903366089,0.852903366089,0.00322419835902
203,Condition2.PosN,0.852238237858,0.852238237858,0.00322168399991
204,OpenPorchSF,0.851891458035,0.851891458035,0.00322037308125
205,GarageCond.TA,0.851525127888,0.851525127888,0.00321898825724
206,Foundation.PConc,0.851199090481,0.851199090481,0.00321775575035
207,Exterior1st.AsbShng,0.851037085056,0.851037085056,0.00321714332737
208,BsmtFinSF2,0.850290715694,0.850290715694,0.00321432185548
209,Exterior2nd.MetalSd,0.84902626276,0.84902626276,0.00320954189185
210,Exterior1st.HdBoard,0.848595201969,0.848595201969,0.00320791236903
211,LotShape.IR1,0.848119854927,0.848119854927,0.00320611543257
212,MasVnrType.None,0.847905337811,0.847905337811,0.00320530450162
213,TotRmsAbvGrd,0.847840428352,0.847840428352,0.00320505912685
214,GarageCond.NA,0.847243726254,0.847243726254,0.00320280343646
215,SaleType.Con,0.846959173679,0.846959173679,0.00320172775312
216,HouseStyle.SFoyer,0.846616148949,0.846616148949,0.00320043102969
217,Fence.GdWo,0.845060765743,0.845060765743,0.00319455127335
218,Electrical.FuseF,0.844476521015,0.844476521015,0.00319234267509
219,GarageQual.NA,0.8438975811,0.8438975811,0.00319015413041
220,Condition2.PosA,0.84374243021,0.84374243021,0.00318956761936
221,GarageType.2Types,0.843421936035,0.843421936035,0.00318835606734
222,Foundation.Wood,0.843194007874,0.843194007874,0.00318749443913
223,GarageType.NA,0.842561721802,0.842561721802,0.00318510423199
224,BsmtCond.NA,0.842360854149,0.842360854149,0.00318434489959
225,BsmtHalfBath,0.841789782047,0.841789782047,0.00318218609731
226,HouseStyle.SLvl,0.841618299484,0.841618299484,0.00318153784826
227,Fence.GdPrv,0.841141581535,0.841141581535,0.00317973572942
228,SaleType.Oth,0.840695738792,0.840695738792,0.00317805032695
229,Neighborhood.Veenker,0.840367376804,0.840367376804,0.00317680903253
230,GarageFinish.Unf,0.839715123177,0.839715123177,0.0031743433428
231,SaleType.CWD,0.83968347311,0.83968347311,0.00317422369725
232,SaleType.COD,0.839382886887,0.839382886887,0.00317308740251
233,GarageType.BuiltIn,0.838306128979,0.838306128979,0.00316901697528
234,BsmtFinType2.LwQ,0.838087975979,0.838087975979,0.00316819229974
235,FullBath,0.83780670166,0.83780670166,0.00316712900907
236,Foundation.BrkTil,0.837159633636,0.837159633636,0.00316468292227
237,Condition1.RRAn,0.835747420788,0.835747420788,0.00315934438742
238,RoofStyle.Flat,0.835393130779,0.835393130779,0.00315800507829
239,Electrical.FuseP,0.834983170033,0.834983170033,0.00315645531917
240,MiscFeature.TenC,0.834829688072,0.834829688072,0.00315587511712
241,RoofMatl.Roll,0.834712922573,0.834712922573,0.00315543371291
242,RoofMatl.Tar&Grv,0.833312451839,0.833312451839,0.00315013956633
243,ScreenPorch,0.832963526249,0.832963526249,0.00314882053611
244,BsmtFinType2.Rec,0.832950234413,0.832950234413,0.00314877028948
245,GarageFinish.Fin,0.832336246967,0.832336246967,0.00314644925595
246,HouseStyle.1Story,0.831938683987,0.831938683987,0.00314494636364
247,KitchenAbvGr,0.830332517624,0.830332517624,0.00313887463364
248,BsmtExposure.Mn,0.830198943615,0.830198943615,0.00313836968887
249,Fence.NA,0.829476237297,0.829476237297,0.00313563766949
250,BsmtFinType2.GLQ,0.829228937626,0.829228937626,0.00313470281189
251,BedroomAbvGr,0.829077005386,0.829077005386,0.00313412846818
252,Exterior1st.ImStucc,0.828694105148,0.828694105148,0.00313268100489
253,Exterior1st.Plywood,0.828128516674,0.828128516674,0.00313054293215
254,Neighborhood.BrDale,0.827977180481,0.827977180481,0.00312997084166
255,BsmtCond.TA,0.827853620052,0.827853620052,0.00312950375084
256,HalfBath,0.827571153641,0.827571153641,0.00312843595374
257,Condition1.RRAe,0.827379643917,0.827379643917,0.00312771199677
258,KitchenQual.Ex,0.82638579607,0.82638579607,0.00312395499132
259,MasVnrType.BrkCmn,0.82598221302,0.82598221302,0.00312242934157
260,KitchenQual.Fa,0.825630426407,0.825630426407,0.00312109949593
261,LotShape.IR3,0.825231492519,0.825231492519,0.00311959142124
262,GarageQual.Gd,0.825188577175,0.825188577175,0.00311942918998
263,BsmtFinType2.NA,0.824911773205,0.824911773205,0.0031183827984
264,HouseStyle.2.5Unf,0.824795246124,0.824795246124,0.00311794229548
265,RoofStyle.Gambrel,0.824564099312,0.824564099312,0.00311706849992
266,Exterior2nd.VinylSd,0.8244176507,0.8244176507,0.00311651488576
267,2ndFlrSF,0.82435554266,0.82435554266,0.00311628010109
268,BldgType.2fmCon,0.823592245579,0.823592245579,0.00311339463798
269,Condition2.Feedr,0.823189139366,0.823189139366,0.0031118707908
270,MasVnrType.Stone,0.823137223721,0.823137223721,0.00311167453605
271,LandContour.HLS,0.82261121273,0.82261121273,0.00310968607658
272,HeatingQC.Ex,0.821791291237,0.821791291237,0.00310658655835
273,Neighborhood.NridgHt,0.821450531483,0.821450531483,0.00310529839713
274,PavedDrive.P,0.819792985916,0.819792985916,0.00309903244027
275,Condition1.PosA,0.81920427084,0.81920427084,0.00309680694292
276,Exterior2nd.Plywood,0.818756818771,0.818756818771,0.00309511545678
277,LowQualFinSF,0.815903007984,0.815903007984,0.00308432730372
278,LotArea,0.815285384655,0.815285384655,0.00308199252559
279,PoolQC.Gd,0.814513027668,0.814513027668,0.00307907281367
280,BsmtFinType1.Rec,0.814467966557,0.814467966557,0.00307890247085
281,Condition1.RRNn,0.814442038536,0.814442038536,0.00307880445613
282,Condition2.RRNn,0.812971234322,0.812971234322,0.00307324443055
283,Exterior1st.Wd Sdng,0.812308192253,0.812308192253,0.00307073795768
284,Neighborhood.NAmes,0.812266767025,0.812266767025,0.00307058135946
285,MasVnrArea,0.809283971786,0.809283971786,0.00305930561135
286,Exterior2nd.HdBoard,0.808806180954,0.808806180954,0.00305749943673
287,GarageCond.Ex,0.808501541615,0.808501541615,0.00305634782015
288,SaleType.ConLw,0.808128237724,0.808128237724,0.00305493663356
289,MSSubClass,0.80798304081,0.80798304081,0.00305438775115
290,Condition2.Artery,0.80777990818,0.80777990818,0.00305361985655
291,Functional.Mod,0.807032525539,0.807032525539,0.0030507945542
292,LandContour.Bnk,0.801555454731,0.801555454731,0.00303008979043
293,ExterCond.Po,0.799832105637,0.799832105637,0.00302357507898
294,BsmtFinSF1,0.794569849968,0.794569849968,0.00300368237277
295,Neighborhood.Blmngtn,0.79181432724,0.79181432724,0.00299326577434
296,Neighborhood.ClearCr,0.791746675968,0.791746675968,0.0029930100348
297,3SsnPorch,0.790257394314,0.790257394314,0.00298738015965
298,PavedDrive.Y,0.784614264965,0.784614264965,0.00296604765106
299,Exterior1st.CBlock,0.780390620232,0.780390620232,0.0029500811665
300,MiscVal,0.778894126415,0.778894126415,0.00294442402749
301,EnclosedPorch,0.771061241627,0.771061241627,0.00291481366917
302,GarageQual.Po,0.767100334167,0.767100334167,0.00289984040041
303,Neighborhood.Gilbert,0.751266300678,0.751266300678,0.00283998360206
304,PavedDrive.N,0.750452280045,0.750452280045,0.00283690639063
305,Neighborhood.missing(NA),0.0,0.0,0.0
306,Exterior2nd.missing(NA),0.0,0.0,0.0
307,Exterior1st.missing(NA),0.0,0.0,0.0
308,Condition1.missing(NA),0.0,0.0,0.0
309,SaleType.missing(NA),0.0,0.0,0.0
310,Condition2.missing(NA),0.0,0.0,0.0
311,HouseStyle.missing(NA),0.0,0.0,0.0
312,RoofMatl.missing(NA),0.0,0.0,0.0
313,BsmtFinType2.missing(NA),0.0,0.0,0.0
314,Functional.missing(NA),0.0,0.0,0.0
315,GarageType.missing(NA),0.0,0.0,0.0
316,BsmtFinType1.missing(NA),0.0,0.0,0.0
317,Electrical.missing(NA),0.0,0.0,0.0
318,RoofStyle.missing(NA),0.0,0.0,0.0
319,FireplaceQu.missing(NA),0.0,0.0,0.0
320,Foundation.missing(NA),0.0,0.0,0.0
321,GarageQual.missing(NA),0.0,0.0,0.0
322,GarageCond.missing(NA),0.0,0.0,0.0
323,Heating.missing(NA),0.0,0.0,0.0
324,SaleCondition.missing(NA),0.0,0.0,0.0
325,HeatingQC.missing(NA),0.0,0.0,0.0
326,ExterCond.missing(NA),0.0,0.0,0.0
327,BldgType.missing(NA),0.0,0.0,0.0
328,BsmtQual.missing(NA),0.0,0.0,0.0
329,BsmtCond.missing(NA),0.0,0.0,0.0
330,BsmtExposure.missing(NA),0.0,0.0,0.0
331,LotConfig.missing(NA),0.0,0.0,0.0
332,Fence.missing(NA),0.0,0.0,0.0
333,MiscFeature.missing(NA),0.0,0.0,0.0
334,MSZoning.missing(NA),0.0,0.0,0.0
335,MasVnrType.missing(NA),0.0,0.0,0.0
336,LotShape.missing(NA),0.0,0.0,0.0
337,PoolQC.missing(NA),0.0,0.0,0.0
338,ExterQual.missing(NA),0.0,0.0,0.0
339,LandContour.missing(NA),0.0,0.0,0.0
340,GarageFinish.missing(NA),0.0,0.0,0.0
341,KitchenQual.missing(NA),0.0,0.0,0.0
342,PavedDrive.missing(NA),0.0,0.0,0.0
343,Alley.missing(NA),0.0,0.0,0.0
344,LandSlope.missing(NA),0.0,0.0,0.0
345,CentralAir.missing(NA),0.0,0.0,0.0
346,Street.missing(NA),0.0,0.0,0.0
347,Utilities.missing(NA),0.0,0.0,0.0
