,variable,relative_importance,scaled_importance,percentage
135,Neighborhood.StoneBr,0.862208724022,0.862208724022,0.00329429487959
136,Condition1.Artery,0.86188852787,0.86188852787,0.0032930714861
137,Condition2.PosN,0.861887454987,0.861887454987,0.00329306738687
138,Condition1.Feedr,0.861661553383,0.861661553383,0.00329220427046
139,Neighborhood.Blueste,0.861459076405,0.861459076405,0.00329143065398
140,GarageCond.Ex,0.861413300037,0.861413300037,0.00329125575335
141,Exterior1st.VinylSd,0.861387431622,0.861387431622,0.00329115691627
142,Alley.NA,0.861386537552,0.861386537552,0.00329115350025
143,SaleType.ConLw,0.861120343208,0.861120343208,0.00329013643484
144,Exterior1st.ImStucc,0.860921561718,0.860921561718,0.00328937693795
145,Condition2.RRNn,0.860616505146,0.860616505146,0.0032882113892
146,MSZoning.FV,0.860396802425,0.860396802425,0.00328737195725
147,Neighborhood.BrDale,0.860215008259,0.860215008259,0.00328667736489
148,Functional.Min2,0.859864234924,0.859864234924,0.00328533714324
149,Exterior2nd.BrkFace,0.8593993783,0.8593993783,0.00328356103642
150,BldgType.2fmCon,0.859369516373,0.859369516373,0.00328344694108
151,LandContour.HLS,0.858970344067,0.858970344067,0.00328192179845
152,FireplaceQu.Po,0.85871297121,0.85871297121,0.00328093843786
153,BsmtHalfBath,0.858347475529,0.858347475529,0.00327954196561
154,Exterior1st.MetalSd,0.85758626461,0.85758626461,0.00327663355937
155,KitchenQual.Ex,0.857352972031,0.857352972031,0.0032757422038
156,BsmtQual.Gd,0.856966555119,0.856966555119,0.0032742657965
157,SaleType.Con,0.856937289238,0.856937289238,0.00327415397852
158,BsmtFullBath,0.856906950474,0.856906950474,0.0032740380613
159,Fence.NA,0.856805622578,0.856805622578,0.00327365091146
160,GarageType.CarPort,0.856532216072,0.856532216072,0.0032726062901
161,RoofStyle.Mansard,0.856413781643,0.856413781643,0.00327215378026
162,SaleType.Oth,0.856187283993,0.856187283993,0.0032712883865
163,BsmtCond.NA,0.856180369854,0.856180369854,0.00327126196922
164,BsmtExposure.Av,0.855314433575,0.855314433575,0.00326795343223
165,LotConfig.Corner,0.854701757431,0.854701757431,0.00326561254211
166,BldgType.Duplex,0.854397237301,0.854397237301,0.00326444904298
167,FireplaceQu.TA,0.853580772877,0.853580772877,0.00326132952621
168,SaleType.CWD,0.852694869041,0.852694869041,0.00325794469793
169,Exterior1st.BrkFace,0.852498471737,0.852498471737,0.00325719431045
170,Neighborhood.SWISU,0.852424621582,0.852424621582,0.00325691214654
171,Neighborhood.Blmngtn,0.852151215076,0.852151215076,0.00325586752518
172,Exterior2nd.Other,0.85196185112,0.85196185112,0.00325514401045
173,BsmtFinType2.BLQ,0.851235806942,0.851235806942,0.00325236996798
174,Neighborhood.Gilbert,0.85071015358,0.85071015358,0.00325036157125
175,Exterior2nd.Plywood,0.8502805233,0.8502805233,0.00324872005593
176,BsmtFinType1.GLQ,0.850280106068,0.850280106068,0.00324871846178
177,2ndFlrSF,0.849020957947,0.849020957947,0.00324390755568
178,Fireplaces,0.848936319351,0.848936319351,0.0032435841717
179,ExterQual.Ex,0.848542809486,0.848542809486,0.00324208066391
180,Exterior2nd.Wd Sdng,0.848386645317,0.848386645317,0.00324148399769
181,Neighborhood.Veenker,0.848301053047,0.848301053047,0.00324115696994
182,Heating.GasW,0.848170816898,0.848170816898,0.00324065936853
183,ExterQual.Gd,0.847325384617,0.847325384617,0.00323742917245
184,GarageType.NA,0.847222983837,0.847222983837,0.00323703792338
185,Condition1.RRAe,0.84707981348,0.84707981348,0.00323649090343
186,BsmtFinSF1,0.846988201141,0.846988201141,0.00323614087443
187,HeatingQC.TA,0.846735417843,0.846735417843,0.00323517504945
188,Functional.Mod,0.846355199814,0.846355199814,0.00323372232661
189,HeatingQC.Ex,0.846310853958,0.846310853958,0.00323355289162
190,BsmtFinType1.Rec,0.845964312553,0.845964312553,0.00323222883917
191,LotConfig.Inside,0.845914781094,0.845914781094,0.00323203959121
192,Condition2.Feedr,0.845861673355,0.845861673355,0.00323183667915
193,Id,0.845733821392,0.845733821392,0.00323134818715
194,Neighborhood.OldTown,0.845400869846,0.845400869846,0.00323007605832
195,HouseStyle.2.5Fin,0.845186114311,0.845186114311,0.0032292555284
196,Street.Grvl,0.845009863377,0.845009863377,0.00322858211541
197,BsmtFinType1.NA,0.845005631447,0.845005631447,0.00322856594621
198,GarageQual.Ex,0.844967663288,0.844967663288,0.00322842087889
199,Exterior2nd.CBlock,0.844810307026,0.844810307026,0.00322781965796
200,LotShape.IR2,0.844588339329,0.844588339329,0.00322697157208
201,FullBath,0.844088613987,0.844088613987,0.00322506224016
202,BsmtFinType2.ALQ,0.844005167484,0.844005167484,0.00322474341088
203,BldgType.1Fam,0.843839287758,0.843839287758,0.00322410962382
204,Heating.Wall,0.840855240822,0.840855240822,0.00321270828877
205,Functional.Maj1,0.839804828167,0.839804828167,0.00320869491135
206,Exterior1st.Plywood,0.839323043823,0.839323043823,0.00320685412773
207,Heating.GasA,0.839106082916,0.839106082916,0.0032060251716
208,HouseStyle.1.5Unf,0.83902567625,0.83902567625,0.00320571795681
209,PavedDrive.N,0.838796913624,0.838796913624,0.00320484390912
210,SaleCondition.Family,0.838642954826,0.838642954826,0.0032042556691
211,Neighborhood.Somerst,0.838113963604,0.838113963604,0.0032022345192
212,Exterior2nd.ImStucc,0.838053405285,0.838053405285,0.00320200314023
213,HeatingQC.Fa,0.83782273531,0.83782273531,0.00320112180501
214,Foundation.Stone,0.837486386299,0.837486386299,0.00319983669528
215,MiscFeature.NA,0.837192952633,0.837192952633,0.00319871555489
216,BsmtFinType1.Unf,0.837000966072,0.837000966072,0.00319798201981
217,WoodDeckSF,0.836972415447,0.836972415447,0.00319787293465
218,LotConfig.FR3,0.836950242519,0.836950242519,0.00319778821716
219,EnclosedPorch,0.836801230907,0.836801230907,0.00319721887916
220,Exterior1st.BrkComm,0.836196541786,0.836196541786,0.00319490850555
221,GarageCond.TA,0.83578556776,0.83578556776,0.00319333827135
222,Neighborhood.ClearCr,0.835619390011,0.835619390011,0.00319270334561
223,KitchenQual.Fa,0.835096299648,0.835096299648,0.0031907047415
224,YearBuilt,0.834892213345,0.834892213345,0.00318992497618
225,Electrical.NA,0.834387421608,0.834387421608,0.00318799628677
226,Condition1.RRNe,0.834291994572,0.834291994572,0.00318763168271
227,Neighborhood.Timber,0.83400285244,0.83400285244,0.00318652693926
228,SaleType.COD,0.833655238152,0.833655238152,0.00318519878757
229,Condition2.RRAn,0.832661449909,0.832661449909,0.00318140175859
230,HeatingQC.Gd,0.832577288151,0.832577288151,0.00318108019648
231,BsmtFinSF2,0.832570195198,0.832570195198,0.00318105309599
232,FireplaceQu.Gd,0.832286953926,0.832286953926,0.00317997089832
233,BsmtFinType2.Unf,0.831578373909,0.831578373909,0.00317726358227
234,PoolQC.Ex,0.831462144852,0.831462144852,0.00317681949863
235,Neighborhood.Sawyer,0.830702960491,0.830702960491,0.00317391883539
236,LowQualFinSF,0.83048003912,0.83048003912,0.00317306710574
237,Electrical.Mix,0.830412864685,0.830412864685,0.00317281044817
238,PoolQC.Fa,0.830392479897,0.830392479897,0.00317273256273
239,ExterCond.Po,0.829603374004,0.829603374004,0.00316971757642
240,GarageQual.Fa,0.829569756985,0.829569756985,0.00316958913377
241,ScreenPorch,0.82939350605,0.82939350605,0.00316891572078
242,RoofMatl.Metal,0.829309880733,0.829309880733,0.0031685962083
243,GarageCond.Gd,0.829106211662,0.829106211662,0.00316781803712
244,KitchenAbvGr,0.828826725483,0.828826725483,0.00316675018677
245,LotArea,0.827486693859,0.827486693859,0.003161630244
246,SaleType.ConLI,0.827466905117,0.827466905117,0.00316155463592
247,Condition2.RRAe,0.827448129654,0.827448129654,0.00316148289933
248,Exterior1st.CBlock,0.827190876007,0.827190876007,0.00316049999421
249,GarageCond.NA,0.82664078474,0.82664078474,0.00315839822605
250,ExterCond.Ex,0.826043844223,0.826043844223,0.00315611745802
251,MiscVal,0.826038718224,0.826038718224,0.00315609787279
252,BsmtUnfSF,0.825530230999,0.825530230999,0.0031541550638
253,Functional.Min1,0.824904799461,0.824904799461,0.00315176543835
254,RoofMatl.Membran,0.823696792126,0.823696792126,0.00314714992906
255,BsmtFinType2.Rec,0.823579907417,0.823579907417,0.00314670334033
256,SaleCondition.AdjLand,0.823232710361,0.823232710361,0.00314537678279
257,GarageCond.Po,0.82281601429,0.82281601429,0.00314378468601
258,HalfBath,0.822689414024,0.822689414024,0.00314330097644
259,BsmtQual.NA,0.82259106636,0.82259106636,0.00314292521336
260,Exterior1st.HdBoard,0.819265604019,0.819265604019,0.00313021941109
261,SaleType.New,0.818763911724,0.818763911724,0.00312830256392
262,BsmtCond.Po,0.817923665047,0.817923665047,0.0031250921808
263,LandContour.Low,0.816710233688,0.816710233688,0.00312045594761
264,Exterior1st.Wd Sdng,0.816443324089,0.816443324089,0.00311943614938
265,Neighborhood.NWAmes,0.816411435604,0.816411435604,0.00311931431105
266,RoofMatl.Roll,0.815281748772,0.815281748772,0.00311499804581
267,LotShape.IR1,0.814312875271,0.814312875271,0.00311129621013
268,RoofMatl.ClyTile,0.813589394093,0.813589394093,0.00310853196028
269,BldgType.Twnhs,0.813272118568,0.813272118568,0.00310731972581
270,LandSlope.Sev,0.812887907028,0.812887907028,0.00310585174471
271,PavedDrive.P,0.812199056149,0.812199056149,0.003103219809
272,HouseStyle.1.5Fin,0.810882389545,0.810882389545,0.00309818913844
273,Foundation.PConc,0.810507059097,0.810507059097,0.00309675508989
274,RoofStyle.Shed,0.808491766453,0.808491766453,0.00308905513504
275,SaleType.ConLD,0.807332575321,0.807332575321,0.00308462614088
276,3SsnPorch,0.806411027908,0.806411027908,0.00308110512695
277,GarageQual.Po,0.806403398514,0.806403398514,0.00308107597685
278,SaleCondition.Normal,0.805312812328,0.805312812328,0.00307690910589
279,HouseStyle.SLvl,0.804971337318,0.804971337318,0.00307560441093
280,RoofStyle.Flat,0.804010570049,0.804010570049,0.00307193354725
281,Exterior2nd.Stone,0.802959561348,0.802959561348,0.00306791789247
282,BsmtCond.Fa,0.80211019516,0.80211019516,0.00306467266587
283,GarageYrBlt,0.799033582211,0.799033582211,0.00305291765806
284,MoSold,0.796669721603,0.796669721603,0.00304388590777
285,BsmtExposure.Mn,0.796578466892,0.796578466892,0.00304353724518
286,Utilities.NoSeWa,0.795251429081,0.795251429081,0.00303846694869
287,PoolQC.Gd,0.79477584362,0.79477584362,0.00303664984953
288,BsmtFinType2.GLQ,0.793008923531,0.793008923531,0.00302989886726
289,FireplaceQu.Fa,0.792493641376,0.792493641376,0.00302793009646
290,Exterior2nd.CmentBd,0.791940510273,0.791940510273,0.00302581671381
291,KitchenQual.Gd,0.790808200836,0.790808200836,0.00302149042821
292,Neighborhood.IDOTRR,0.79060035944,0.79060035944,0.00302069631557
293,LotShape.IR3,0.789506435394,0.789506435394,0.00301651669145
294,HouseStyle.2.5Unf,0.787606716156,0.787606716156,0.00300925831516
295,BsmtFinType1.LwQ,0.773620426655,0.773620426655,0.00295582002278
296,MasVnrArea,0.773164153099,0.773164153099,0.00295407670982
297,Electrical.FuseF,0.769309401512,0.769309401512,0.00293934861898
298,HouseStyle.2Story,0.769182324409,0.769182324409,0.00293886308753
299,BedroomAbvGr,0.765541851521,0.765541851521,0.00292495370473
300,PoolArea,0.762893140316,0.762893140316,0.00291483360792
301,Fence.MnWw,0.759642481804,0.759642481804,0.00290241361332
302,GarageFinish.NA,0.759407699108,0.759407699108,0.00290151656437
303,TotRmsAbvGrd,0.752602517605,0.752602517605,0.00287551558113
304,MiscFeature.TenC,0.723683178425,0.723683178425,0.00276502165046
305,Neighborhood.missing(NA),0.0,0.0,0.0
306,Exterior2nd.missing(NA),0.0,0.0,0.0
307,Exterior1st.missing(NA),0.0,0.0,0.0
308,Condition1.missing(NA),0.0,0.0,0.0
309,SaleType.missing(NA),0.0,0.0,0.0
310,Condition2.missing(NA),0.0,0.0,0.0
311,HouseStyle.missing(NA),0.0,0.0,0.0
312,RoofMatl.missing(NA),0.0,0.0,0.0
313,BsmtFinType2.missing(NA),0.0,0.0,0.0
314,Functional.missing(NA),0.0,0.0,0.0
315,GarageType.missing(NA),0.0,0.0,0.0
316,BsmtFinType1.missing(NA),0.0,0.0,0.0
317,Electrical.missing(NA),0.0,0.0,0.0
318,RoofStyle.missing(NA),0.0,0.0,0.0
319,FireplaceQu.missing(NA),0.0,0.0,0.0
320,Foundation.missing(NA),0.0,0.0,0.0
321,GarageQual.missing(NA),0.0,0.0,0.0
322,GarageCond.missing(NA),0.0,0.0,0.0
323,Heating.missing(NA),0.0,0.0,0.0
324,SaleCondition.missing(NA),0.0,0.0,0.0
325,HeatingQC.missing(NA),0.0,0.0,0.0
326,ExterCond.missing(NA),0.0,0.0,0.0
327,BldgType.missing(NA),0.0,0.0,0.0
328,BsmtQual.missing(NA),0.0,0.0,0.0
329,BsmtCond.missing(NA),0.0,0.0,0.0
330,BsmtExposure.missing(NA),0.0,0.0,0.0
331,LotConfig.missing(NA),0.0,0.0,0.0
332,Fence.missing(NA),0.0,0.0,0.0
333,MiscFeature.missing(NA),0.0,0.0,0.0
334,MSZoning.missing(NA),0.0,0.0,0.0
335,MasVnrType.missing(NA),0.0,0.0,0.0
336,LotShape.missing(NA),0.0,0.0,0.0
337,PoolQC.missing(NA),0.0,0.0,0.0
338,ExterQual.missing(NA),0.0,0.0,0.0
339,LandContour.missing(NA),0.0,0.0,0.0
340,GarageFinish.missing(NA),0.0,0.0,0.0
341,KitchenQual.missing(NA),0.0,0.0,0.0
342,PavedDrive.missing(NA),0.0,0.0,0.0
343,Alley.missing(NA),0.0,0.0,0.0
344,LandSlope.missing(NA),0.0,0.0,0.0
345,CentralAir.missing(NA),0.0,0.0,0.0
346,Street.missing(NA),0.0,0.0,0.0
347,Utilities.missing(NA),0.0,0.0,0.0
