,variable,relative_importance,scaled_importance,percentage
52,2ndFlrSF,0.913360536098,0.913360536098,0.00342007290958
53,LotConfig.FR2,0.912357389927,0.912357389927,0.00341631663491
54,RoofMatl.WdShngl,0.911804616451,0.911804616451,0.00341424677803
55,HeatingQC.Po,0.910999596119,0.910999596119,0.00341123238435
56,BsmtFinType2.Unf,0.910643100739,0.910643100739,0.00340989748959
57,GarageCond.NA,0.910381257534,0.910381257534,0.00340891701932
58,SaleCondition.Partial,0.910264253616,0.910264253616,0.00340847889887
59,Exterior2nd.CBlock,0.909026741982,0.909026741982,0.00340384504417
60,Fireplaces,0.908927321434,0.908927321434,0.00340347276454
61,SaleType.ConLw,0.908921539783,0.908921539783,0.00340345111518
62,HouseStyle.SFoyer,0.9087266922,0.9087266922,0.0034027215096
63,Functional.Mod,0.908291876316,0.908291876316,0.0034010933442
64,Neighborhood.BrkSide,0.908148765564,0.908148765564,0.00340055746687
65,MasVnrType.BrkCmn,0.907569348812,0.907569348812,0.00339838784441
66,Functional.Min1,0.907156467438,0.907156467438,0.00339684181264
67,RoofStyle.Hip,0.906997919083,0.906997919083,0.0033962481293
68,Utilities.AllPub,0.906825423241,0.906825423241,0.00339560221968
69,Condition2.Norm,0.906535923481,0.906535923481,0.00339451818961
70,FireplaceQu.Fa,0.905873537064,0.905873537064,0.00339203788775
71,Neighborhood.MeadowV,0.905858039856,0.905858039856,0.00339197985855
72,SaleType.Oth,0.905611753464,0.905611753464,0.00339105764067
73,GarageQual.Gd,0.90553599596,0.90553599596,0.00339077396716
74,HouseStyle.1.5Fin,0.904997229576,0.904997229576,0.00338875655975
75,Condition2.RRNn,0.904359579086,0.904359579086,0.00338636888141
76,Electrical.FuseA,0.904010891914,0.904010891914,0.00338506322444
77,Functional.Typ,0.903805553913,0.903805553913,0.00338429433756
78,MiscFeature.Gar2,0.902684867382,0.902684867382,0.00338009793374
79,GarageCars,0.902604579926,0.902604579926,0.00337979729785
80,Exterior2nd.VinylSd,0.901845395565,0.901845395565,0.00337695453668
81,HouseStyle.2Story,0.900981366634,0.900981366634,0.00337371918566
82,Functional.Min2,0.900929868221,0.900929868221,0.00337352635017
83,Neighborhood.NoRidge,0.900596380234,0.900596380234,0.00337227760646
84,Neighborhood.SawyerW,0.899565815926,0.899565815926,0.00336841866474
85,RoofMatl.Membran,0.899463415146,0.899463415146,0.00336803522565
86,BedroomAbvGr,0.898996889591,0.898996889591,0.00336628832358
87,SaleCondition.Family,0.898364424706,0.898364424706,0.00336392006271
88,LotConfig.CulDSac,0.89829659462,0.89829659462,0.00336366607337
89,FullBath,0.898272097111,0.898272097111,0.0033635743426
90,Exterior2nd.Brk Cmn,0.898041903973,0.898041903973,0.00336271238581
91,Exterior2nd.Wd Shng,0.89756321907,0.89756321907,0.00336091995314
92,BsmtHalfBath,0.89746761322,0.89746761322,0.00336056195762
93,1stFlrSF,0.896702170372,0.896702170372,0.00335769576158
94,Heating.Wall,0.896607577801,0.896607577801,0.00335734156028
95,ExterQual.Gd,0.896443843842,0.896443843842,0.00335672845948
96,ExterQual.TA,0.896199464798,0.896199464798,0.00335581338365
97,YearRemodAdd,0.895383119583,0.895383119583,0.00335275658401
98,Neighborhood.OldTown,0.895290791988,0.895290791988,0.0033524108639
99,PoolQC.NA,0.895250678062,0.895250678062,0.00335226065755
100,Neighborhood.NAmes,0.894734025002,0.894734025002,0.00335032605335
101,Electrical.NA,0.894524097443,0.894524097443,0.00334953998089
102,BsmtQual.TA,0.894429564476,0.894429564476,0.00334918600278
103,RoofStyle.Shed,0.893096387386,0.893096387386,0.00334419392937
104,HeatingQC.Gd,0.892851531506,0.892851531506,0.00334327706803
105,MasVnrType.BrkFace,0.892297148705,0.892297148705,0.00334120118504
106,MasVnrType.Stone,0.892158448696,0.892158448696,0.00334068182371
107,BsmtExposure.Gd,0.892044246197,0.892044246197,0.00334025419316
108,PavedDrive.P,0.891844511032,0.891844511032,0.00333950628606
109,Neighborhood.NWAmes,0.890651166439,0.890651166439,0.00333503781457
110,LandSlope.Mod,0.889930665493,0.889930665493,0.00333233990321
111,BsmtQual.Gd,0.889234006405,0.889234006405,0.00332973126754
112,YearBuilt,0.889129579067,0.889129579067,0.00332934024002
113,HalfBath,0.888891935349,0.888891935349,0.00332845038457
114,Exterior1st.CBlock,0.888760685921,0.888760685921,0.0033279589219
115,GarageCond.TA,0.888018190861,0.888018190861,0.00332517865371
116,Condition1.PosN,0.887587606907,0.887587606907,0.00332356633475
117,HeatingQC.Fa,0.887402713299,0.887402713299,0.00332287400177
118,LotShape.IR2,0.8867816329,0.8867816329,0.00332054837004
119,BsmtCond.TA,0.886778354645,0.886778354645,0.00332053609463
120,BsmtFullBath,0.886718034744,0.886718034744,0.00332031022713
121,LotConfig.Corner,0.88659620285,0.88659620285,0.00331985402835
122,RoofMatl.Roll,0.886362433434,0.886362433434,0.00331897868021
123,Electrical.FuseF,0.886275112629,0.886275112629,0.003318651708
124,Condition1.Feedr,0.885753035545,0.885753035545,0.00331669679357
125,Functional.Maj1,0.884680211544,0.884680211544,0.00331267961069
126,Exterior2nd.AsbShng,0.884655594826,0.884655594826,0.00331258743354
127,Exterior2nd.Stucco,0.884261310101,0.884261310101,0.00331111103681
128,Exterior1st.VinylSd,0.88401645422,0.88401645422,0.00331019417547
129,GarageQual.Po,0.883683204651,0.883683204651,0.00330894632451
130,SaleType.CWD,0.88355910778,0.88355910778,0.00330848164455
131,BsmtFinType1.NA,0.883404552937,0.883404552937,0.00330790291488
132,LandSlope.Gtl,0.88338047266,0.88338047266,0.00330781274644
133,ExterQual.Fa,0.882789134979,0.882789134979,0.00330559848613
134,BsmtFinType1.Rec,0.882703065872,0.882703065872,0.00330527620089
135,Exterior1st.CemntBd,0.882595539093,0.882595539093,0.00330487356752
136,Exterior1st.WdShing,0.8823376894,0.8823376894,0.00330390805093
137,MiscFeature.TenC,0.882065176964,0.882065176964,0.00330288762979
138,GarageType.NA,0.881297290325,0.881297290325,0.003300012283
139,LotConfig.FR3,0.881215929985,0.881215929985,0.0032997076297
140,Condition2.Artery,0.880812108517,0.880812108517,0.0032981955227
141,LandContour.Low,0.87993991375,0.87993991375,0.00329492959476
142,GarageCond.Po,0.879777252674,0.879777252674,0.00329432051136
143,Neighborhood.Mitchel,0.878643810749,0.878643810749,0.00329007634504
144,Condition2.Feedr,0.878490626812,0.878490626812,0.00328950274873
145,Exterior1st.BrkComm,0.878419220448,0.878419220448,0.00328923536804
146,Exterior1st.Stucco,0.878115177155,0.878115177155,0.0032880968798
147,LotShape.Reg,0.877804279327,0.877804279327,0.0032869327248
148,KitchenQual.Gd,0.877757191658,0.877757191658,0.00328675640531
149,Heating.Grav,0.877646148205,0.877646148205,0.00328634060378
150,Condition1.RRNe,0.876893460751,0.876893460751,0.00328352217024
151,GarageYrBlt,0.875543236732,0.875543236732,0.00327846626471
152,RoofMatl.CompShg,0.873911678791,0.873911678791,0.00327235690603
153,CentralAir.Y,0.873282790184,0.873282790184,0.00327000203651
154,GarageType.Attchd,0.873099446297,0.873099446297,0.00326931550645
155,BsmtFinType2.Rec,0.872747957706,0.872747957706,0.00326799935959
156,MSZoning.C (all),0.872562229633,0.872562229633,0.00326730390196
157,HouseStyle.2.5Unf,0.872520267963,0.872520267963,0.00326714677675
158,GarageType.Basment,0.872424662113,0.872424662113,0.00326678878123
159,GarageType.Detchd,0.872062504292,0.872062504292,0.00326543268349
160,BsmtQual.Ex,0.871994614601,0.871994614601,0.00326517847097
161,Neighborhood.Veenker,0.871959209442,0.871959209442,0.00326504589657
162,BsmtFinType1.LwQ,0.871464669704,0.871464669704,0.00326319409556
163,GarageType.CarPort,0.871405422688,0.871405422688,0.00326297224547
164,BldgType.TwnhsE,0.870914578438,0.870914578438,0.00326113428219
165,Exterior2nd.AsphShn,0.870867490768,0.870867490768,0.00326095796271
166,MasVnrType.NA,0.87085133791,0.87085133791,0.00326089747843
167,FireplaceQu.Ex,0.869803905487,0.869803905487,0.00325697537416
168,Utilities.NoSeWa,0.869661569595,0.869661569595,0.00325644239829
169,Neighborhood.Somerst,0.869535505772,0.869535505772,0.00325597035308
170,Neighborhood.Edwards,0.869426488876,0.869426488876,0.00325556213998
171,MSZoning.RM,0.868677258492,0.868677258492,0.00325275665142
172,Condition2.PosA,0.868614137173,0.868614137173,0.00325252029403
173,KitchenQual.Fa,0.868571341038,0.868571341038,0.00325236004416
174,Electrical.Mix,0.86802303791,0.86802303791,0.00325030692648
175,Neighborhood.Timber,0.867706775665,0.867706775665,0.00324912268444
176,GarageQual.Ex,0.866930246353,0.866930246353,0.00324621497521
177,Foundation.Stone,0.866604268551,0.866604268551,0.00324499435333
178,FireplaceQu.Po,0.86611276865,0.86611276865,0.00324315393498
179,Exterior1st.AsbShng,0.866078853607,0.866078853607,0.00324302694031
180,BsmtFinType1.Unf,0.865649342537,0.865649342537,0.00324141863875
181,LotFrontage,0.865351259708,0.865351259708,0.00324030246943
182,BldgType.2fmCon,0.865341067314,0.865341067314,0.00324026430407
183,KitchenQual.TA,0.864881575108,0.864881575108,0.00323854373833
184,Alley.Pave,0.864630401134,0.864630401134,0.00323760321894
185,Foundation.PConc,0.864090263844,0.864090263844,0.00323558067817
186,SaleType.COD,0.863951325417,0.863951325417,0.00323506042409
187,BsmtUnfSF,0.863653242588,0.863653242588,0.00323394425477
188,GarageQual.NA,0.862933814526,0.862933814526,0.00323125036081
189,Fence.MnWw,0.862221360207,0.862221360207,0.00322858258
190,FireplaceQu.Gd,0.861936330795,0.861936330795,0.00322751528912
191,LandContour.Bnk,0.861706197262,0.861706197262,0.00322665355552
192,SaleType.New,0.861672997475,0.861672997475,0.00322652923912
193,GrLivArea,0.861515879631,0.861515879631,0.00322594091232
194,3SsnPorch,0.861396670341,0.861396670341,0.00322549453387
195,Heating.Floor,0.861343979836,0.861343979836,0.00322529723459
196,GarageType.2Types,0.861145496368,0.861145496368,0.00322455401447
197,BsmtExposure.Av,0.860688984394,0.860688984394,0.00322284460819
198,ExterQual.Ex,0.860296368599,0.860296368599,0.00322137446076
199,CentralAir.N,0.859607696533,0.859607696533,0.00321879573245
200,GarageCond.Ex,0.859458267689,0.859458267689,0.00321823619706
201,BsmtFinType1.GLQ,0.858789563179,0.858789563179,0.00321573223714
202,PoolQC.Fa,0.858653783798,0.858653783798,0.00321522381208
203,MSZoning.RL,0.858107209206,0.858107209206,0.00321317716688
204,MiscFeature.NA,0.857827544212,0.857827544212,0.00321212996303
205,BsmtFinSF1,0.857672095299,0.857672095299,0.00321154788553
206,Neighborhood.BrDale,0.856996119022,0.856996119022,0.00320901669652
207,Heating.GasW,0.856885910034,0.856885910034,0.00320860401964
208,Exterior2nd.Other,0.856868505478,0.856868505478,0.00320853884839
209,BsmtFinType1.BLQ,0.854055821896,0.854055821896,0.00319800677202
210,SaleCondition.Abnorml,0.853680968285,0.853680968285,0.00319660313498
211,Alley.Grvl,0.853616595268,0.853616595268,0.00319636209061
212,ExterCond.Fa,0.85327488184,0.85327488184,0.00319508254678
213,GarageFinish.Unf,0.852767944336,0.852767944336,0.00319318432242
214,MiscFeature.Shed,0.852698326111,0.852698326111,0.0031929236374
215,HouseStyle.1.5Unf,0.852252066135,0.852252066135,0.00319125261967
216,SaleCondition.AdjLand,0.851961016655,0.851961016655,0.00319016278668
217,GarageType.BuiltIn,0.850801050663,0.850801050663,0.00318581930116
218,Neighborhood.ClearCr,0.850497126579,0.850497126579,0.00318468125929
219,Neighborhood.Blmngtn,0.850257337093,0.850257337093,0.00318378336904
220,RoofMatl.ClyTile,0.850041210651,0.850041210651,0.00318297408491
221,BsmtExposure.Mn,0.849935531616,0.849935531616,0.00318257837041
222,Fence.GdPrv,0.849702179432,0.849702179432,0.00318170458459
223,BldgType.Duplex,0.849026381969,0.849026381969,0.00317917406515
224,SaleType.Con,0.849022507668,0.849022507668,0.00317915955785
225,Condition2.RRAn,0.848843276501,0.848843276501,0.00317848842785
226,Exterior2nd.BrkFace,0.848308444023,0.848308444023,0.00317648575092
227,HeatingQC.Ex,0.848266482353,0.848266482353,0.00317632862571
228,Fence.GdWo,0.847941160202,0.847941160202,0.00317511045891
229,Exterior2nd.Wd Sdng,0.847289919853,0.847289919853,0.00317267189343
230,Fence.MnPrv,0.847005963326,0.847005963326,0.00317160861996
231,MasVnrArea,0.84673923254,0.84673923254,0.00317060984818
232,OverallCond,0.846015691757,0.846015691757,0.00316790055417
233,Condition1.PosA,0.845616400242,0.845616400242,0.00316640540954
234,Neighborhood.SWISU,0.845148026943,0.845148026943,0.00316465158861
235,LandContour.HLS,0.844973683357,0.844973683357,0.00316399876012
236,BsmtFinType2.LwQ,0.844750463963,0.844750463963,0.00316316291647
237,Exterior1st.HdBoard,0.843761444092,0.843761444092,0.00315945953765
238,BsmtCond.NA,0.843749463558,0.843749463558,0.00315941467661
239,Foundation.Slab,0.842824757099,0.842824757099,0.00315595211897
240,RoofStyle.Gable,0.841150283813,0.841150283813,0.00314968206405
241,Condition2.RRAe,0.839941859245,0.839941859245,0.00314515712568
242,PoolQC.Gd,0.839870214462,0.839870214462,0.00314488885223
243,SaleCondition.Alloca,0.838997542858,0.838997542858,0.00314162113878
244,HouseStyle.2.5Fin,0.838259875774,0.838259875774,0.00313885894892
245,Exterior2nd.HdBoard,0.83824300766,0.83824300766,0.00313879578637
246,BsmtQual.NA,0.837882518768,0.837882518768,0.00313744593793
247,Functional.Maj2,0.837367713451,0.837367713451,0.00313551825259
248,RoofStyle.Gambrel,0.837344348431,0.837344348431,0.00313543076241
249,BsmtFinType2.NA,0.837030947208,0.837030947208,0.00313425723347
250,BldgType.Twnhs,0.836555063725,0.836555063725,0.00313247529069
251,Condition1.RRNn,0.836485862732,0.836485862732,0.003132216168
252,Condition1.RRAe,0.836455881596,0.836455881596,0.00313210390382
253,PoolQC.Ex,0.835205793381,0.835205793381,0.00312742295618
254,EnclosedPorch,0.835072577,0.835072577,0.00312692412826
255,BsmtCond.Fa,0.834616541862,0.834616541862,0.0031252165075
256,FireplaceQu.NA,0.83426296711,0.83426296711,0.00312389254901
257,SaleType.ConLI,0.832753717899,0.832753717899,0.00311824117463
258,Neighborhood.Blueste,0.832504153252,0.832504153252,0.00311730668134
259,Exterior1st.AsphShn,0.831868350506,0.831868350506,0.00311492592187
260,PavedDrive.N,0.831804513931,0.831804513931,0.00311468688621
261,ScreenPorch,0.831143558025,0.831143558025,0.00311221194088
262,Exterior2nd.Plywood,0.830684602261,0.830684602261,0.00311049338384
263,BsmtFinType2.ALQ,0.830576896667,0.830576896667,0.00311009008091
264,MiscVal,0.830374538898,0.830374538898,0.00310933235349
265,LotArea,0.830361843109,0.830361843109,0.00310928481419
266,Neighborhood.CollgCr,0.829736113548,0.829736113548,0.00310694177369
267,Neighborhood.Sawyer,0.829382956028,0.829382956028,0.00310561937753
268,FireplaceQu.TA,0.828991174698,0.828991174698,0.00310415235475
269,ExterCond.Po,0.82853525877,0.82853525877,0.00310244518036
270,TotRmsAbvGrd,0.828272223473,0.828272223473,0.00310146024631
271,MasVnrType.None,0.827755510807,0.827755510807,0.00309952541891
272,Exterior2nd.MetalSd,0.826682150364,0.826682150364,0.00309550622733
273,LowQualFinSF,0.826235294342,0.826235294342,0.00309383297771
274,BsmtFinType1.ALQ,0.824654281139,0.824654281139,0.0030879128835
275,RoofMatl.WdShake,0.824610710144,0.824610710144,0.00308774973217
276,BsmtCond.Po,0.824263572693,0.824263572693,0.00308644987812
277,LotShape.IR1,0.823508858681,0.823508858681,0.00308362385614
278,LotShape.IR3,0.823432505131,0.823432505131,0.00308333795075
279,Neighborhood.IDOTRR,0.822379529476,0.822379529476,0.00307939508988
280,GarageFinish.NA,0.822160422802,0.822160422802,0.00307857464629
281,RoofStyle.Mansard,0.821940362453,0.821940362453,0.00307775063167
282,MiscFeature.Othr,0.819717288017,0.819717288017,0.00306942634312
283,BsmtFinSF2,0.817463755608,0.817463755608,0.00306098800487
284,RoofMatl.Tar&Grv,0.816312015057,0.816312015057,0.00305667531946
285,GarageCond.Fa,0.816203594208,0.816203594208,0.00305626933826
286,HeatingQC.TA,0.816198527813,0.816198527813,0.00305625036717
287,Condition1.RRAn,0.815317928791,0.815317928791,0.00305295296955
288,Street.Grvl,0.812634050846,0.812634050846,0.0030429032051
289,HouseStyle.1Story,0.811955630779,0.811955630779,0.00304036286533
290,TotalBsmtSF,0.811784148216,0.811784148216,0.00303972074993
291,BsmtQual.Fa,0.806972920895,0.806972920895,0.00302170513881
292,RoofStyle.Flat,0.806576669216,0.806576669216,0.00302022137684
293,BsmtCond.Gd,0.805399596691,0.805399596691,0.00301581383601
294,Condition1.Artery,0.802910506725,0.802910506725,0.00300649345394
295,HouseStyle.SLvl,0.799499154091,0.799499154091,0.00299371966499
296,Exterior2nd.CmentBd,0.798394560814,0.798394560814,0.00298958352225
297,Neighborhood.NPkVill,0.797181546688,0.797181546688,0.00298504139832
298,KitchenAbvGr,0.796325623989,0.796325623989,0.00298183640104
299,MSSubClass,0.795389533043,0.795389533043,0.00297833121425
300,Functional.Sev,0.792628586292,0.792628586292,0.00296799286612
301,Electrical.FuseP,0.789587378502,0.789587378502,0.00295660508226
302,MoSold,0.78517729044,0.78517729044,0.00294009153463
303,Heating.OthW,0.758499205112,0.758499205112,0.00284019560822
304,PoolArea,0.751293063164,0.751293063164,0.00281321225401
305,Neighborhood.missing(NA),0.0,0.0,0.0
306,Exterior2nd.missing(NA),0.0,0.0,0.0
307,Exterior1st.missing(NA),0.0,0.0,0.0
308,Condition1.missing(NA),0.0,0.0,0.0
309,SaleType.missing(NA),0.0,0.0,0.0
310,Condition2.missing(NA),0.0,0.0,0.0
311,HouseStyle.missing(NA),0.0,0.0,0.0
312,RoofMatl.missing(NA),0.0,0.0,0.0
313,BsmtFinType2.missing(NA),0.0,0.0,0.0
314,Functional.missing(NA),0.0,0.0,0.0
315,GarageType.missing(NA),0.0,0.0,0.0
316,BsmtFinType1.missing(NA),0.0,0.0,0.0
317,Electrical.missing(NA),0.0,0.0,0.0
318,RoofStyle.missing(NA),0.0,0.0,0.0
319,FireplaceQu.missing(NA),0.0,0.0,0.0
320,Foundation.missing(NA),0.0,0.0,0.0
321,GarageQual.missing(NA),0.0,0.0,0.0
322,GarageCond.missing(NA),0.0,0.0,0.0
323,Heating.missing(NA),0.0,0.0,0.0
324,SaleCondition.missing(NA),0.0,0.0,0.0
325,HeatingQC.missing(NA),0.0,0.0,0.0
326,ExterCond.missing(NA),0.0,0.0,0.0
327,BldgType.missing(NA),0.0,0.0,0.0
328,BsmtQual.missing(NA),0.0,0.0,0.0
329,BsmtCond.missing(NA),0.0,0.0,0.0
330,BsmtExposure.missing(NA),0.0,0.0,0.0
331,LotConfig.missing(NA),0.0,0.0,0.0
332,Fence.missing(NA),0.0,0.0,0.0
333,MiscFeature.missing(NA),0.0,0.0,0.0
334,MSZoning.missing(NA),0.0,0.0,0.0
335,MasVnrType.missing(NA),0.0,0.0,0.0
336,LotShape.missing(NA),0.0,0.0,0.0
337,PoolQC.missing(NA),0.0,0.0,0.0
338,ExterQual.missing(NA),0.0,0.0,0.0
339,LandContour.missing(NA),0.0,0.0,0.0
340,GarageFinish.missing(NA),0.0,0.0,0.0
341,KitchenQual.missing(NA),0.0,0.0,0.0
342,PavedDrive.missing(NA),0.0,0.0,0.0
343,Alley.missing(NA),0.0,0.0,0.0
344,LandSlope.missing(NA),0.0,0.0,0.0
345,CentralAir.missing(NA),0.0,0.0,0.0
346,Street.missing(NA),0.0,0.0,0.0
347,Utilities.missing(NA),0.0,0.0,0.0
