,variable,relative_importance,scaled_importance,percentage
107,Exterior1st.HdBoard,0.872807145119,0.872807145119,0.00333392863591
108,Foundation.Slab,0.872693777084,0.872693777084,0.0033334955953
109,PoolQC.NA,0.872276008129,0.872276008129,0.00333189981107
110,BsmtCond.Gd,0.871995985508,0.871995985508,0.00333083018711
111,RoofMatl.Membran,0.871954679489,0.871954679489,0.00333067240733
112,BsmtExposure.Av,0.8718983531,0.8718983531,0.00333045725308
113,Fence.NA,0.871810078621,0.871810078621,0.00333012006426
114,Electrical.FuseP,0.87146872282,0.87146872282,0.00332881616123
115,LandContour.Low,0.871464908123,0.871464908123,0.00332880158994
116,SaleCondition.Partial,0.870886921883,0.870886921883,0.00332659381141
117,Exterior1st.Stucco,0.869731068611,0.869731068611,0.0033221787097
118,PavedDrive.Y,0.869601309299,0.869601309299,0.00332168305806
119,MSZoning.FV,0.869405806065,0.869405806065,0.00332093627931
120,BsmtCond.Fa,0.869316697121,0.869316697121,0.00332059590302
121,Foundation.Stone,0.869250118732,0.869250118732,0.00332034158842
122,ExterQual.Fa,0.869054436684,0.869054436684,0.00331959412664
123,MoSold,0.869032084942,0.869032084942,0.00331950874797
124,ScreenPorch,0.868917763233,0.868917763233,0.00331907206454
125,Condition1.PosA,0.868873655796,0.868873655796,0.00331890358397
126,Condition1.PosN,0.868380904198,0.868380904198,0.00331702138276
127,LandSlope.Gtl,0.868250906467,0.868250906467,0.00331652482042
128,Functional.Maj2,0.867927730083,0.867927730083,0.00331529035871
129,RoofStyle.Hip,0.867258191109,0.867258191109,0.00331273286915
130,Exterior2nd.Wd Shng,0.86651712656,0.86651712656,0.00330990216785
131,GarageType.BuiltIn,0.866392672062,0.866392672062,0.00330942677943
132,BldgType.TwnhsE,0.866298913956,0.866298913956,0.00330906864437
133,BsmtQual.NA,0.865747213364,0.865747213364,0.00330696127115
134,Neighborhood.MeadowV,0.86541223526,0.86541223526,0.00330568172951
135,RoofMatl.Tar&Grv,0.865325510502,0.865325510502,0.00330535046027
136,GarageCars,0.865025162697,0.865025162697,0.00330420319864
137,Condition1.RRNn,0.864849686623,0.864849686623,0.00330353291917
138,Functional.Min2,0.864768385887,0.864768385887,0.0033032223685
139,Neighborhood.CollgCr,0.864695072174,0.864695072174,0.00330294232646
140,Neighborhood.Gilbert,0.864630937576,0.864630937576,0.0033026973466
141,MSZoning.RL,0.864579975605,0.864579975605,0.00330250268324
142,Fence.MnPrv,0.864511072636,0.864511072636,0.00330223948926
143,HouseStyle.1.5Unf,0.864346683025,0.864346683025,0.00330161155761
144,RoofStyle.Mansard,0.864346146584,0.864346146584,0.00330160950853
145,FireplaceQu.Ex,0.86380982399,0.86380982399,0.00329956087583
146,Exterior1st.CBlock,0.863643109798,0.863643109798,0.0032989240648
147,Exterior1st.AsbShng,0.863504171371,0.863504171371,0.003298393351
148,ExterCond.Fa,0.86263436079,0.86263436079,0.00329507086857
149,FireplaceQu.Po,0.861391067505,0.861391067505,0.0032903217655
150,Fireplaces,0.860622882843,0.860622882843,0.00328738747142
151,FireplaceQu.Gd,0.86046487093,0.86046487093,0.00328678390115
152,Neighborhood.Blmngtn,0.860353827477,0.860353827477,0.00328635973993
153,SaleType.Oth,0.85998916626,0.85998916626,0.00328496681541
154,FireplaceQu.Fa,0.859792590141,0.859792590141,0.00328421593848
155,BsmtFinType2.ALQ,0.859020292759,0.859020292759,0.00328126593472
156,FireplaceQu.NA,0.858945190907,0.858945190907,0.00328097906239
157,BsmtFinType1.NA,0.85894370079,0.85894370079,0.00328097337048
158,GarageArea,0.85875672102,0.85875672102,0.00328025914946
159,Fence.GdPrv,0.85846221447,0.85846221447,0.00327913420012
160,Condition2.RRNn,0.858190059662,0.858190059662,0.00327809462945
161,Exterior2nd.VinylSd,0.85757791996,0.85757791996,0.00327575639231
162,Neighborhood.StoneBr,0.85682952404,0.85682952404,0.00327289768681
163,Electrical.Mix,0.856665372849,0.856665372849,0.00327227066587
164,YearRemodAdd,0.85613656044,0.85613656044,0.00327025072041
165,Exterior2nd.Stucco,0.856062352657,0.856062352657,0.00326996726323
166,SaleType.Con,0.855657219887,0.855657219887,0.0032684197464
167,Alley.NA,0.855314016342,0.855314016342,0.0032671087854
168,RoofStyle.Shed,0.855040967464,0.855040967464,0.00326606579959
169,Neighborhood.SWISU,0.854814291,0.854814291,0.00326519994605
170,PoolQC.Fa,0.854567527771,0.854567527771,0.00326425736555
171,MSZoning.RM,0.854431986809,0.854431986809,0.0032637396293
172,LotArea,0.854171574116,0.854171574116,0.00326274491089
173,LotShape.IR1,0.85300052166,0.85300052166,0.00325827175168
174,BedroomAbvGr,0.852930903435,0.852930903435,0.00325800582559
175,Exterior2nd.Other,0.851691901684,0.851691901684,0.00325327311523
176,SaleCondition.Family,0.851562201977,0.851562201977,0.00325277769128
177,ExterQual.Ex,0.851227939129,0.851227939129,0.00325150088175
178,GarageType.2Types,0.851075351238,0.851075351238,0.00325091803004
179,Functional.Typ,0.850269138813,0.850269138813,0.00324783847838
180,Condition1.Feedr,0.850089430809,0.850089430809,0.00324715203388
181,ExterQual.TA,0.850010812283,0.850010812283,0.00324685172865
182,LotShape.IR3,0.849047839642,0.849047839642,0.00324317338792
183,Exterior1st.WdShing,0.848330020905,0.848330020905,0.00324043148044
184,MiscFeature.Shed,0.847677588463,0.847677588463,0.00323793933402
185,MSZoning.RH,0.847603619099,0.847603619099,0.00323765678755
186,RoofMatl.Roll,0.847371041775,0.847371041775,0.00323676839404
187,LandSlope.Sev,0.846869289875,0.846869289875,0.00323485181369
188,Condition2.Artery,0.846837580204,0.846837580204,0.00323473068982
189,GarageType.Detchd,0.846753239632,0.846753239632,0.00323440852764
190,SaleType.ConLw,0.846434533596,0.846434533596,0.00323319114166
191,Neighborhood.NPkVill,0.846190989017,0.846190989017,0.00323226085569
192,MSSubClass,0.845835089684,0.845835089684,0.00323090139961
193,HouseStyle.2.5Unf,0.845668256283,0.845668256283,0.00323026413323
194,Foundation.BrkTil,0.845425546169,0.845425546169,0.00322933703472
195,Exterior2nd.Wd Sdng,0.844640731812,0.844640731812,0.00322633921891
196,GarageQual.Ex,0.844604969025,0.844604969025,0.00322620261304
197,EnclosedPorch,0.844350039959,0.844350039959,0.00322522884087
198,Exterior1st.Wd Sdng,0.844122350216,0.844122350216,0.00322435911683
199,Exterior1st.Stone,0.843918740749,0.843918740749,0.00322358137408
200,MiscFeature.Gar2,0.843303799629,0.843303799629,0.00322123243615
201,Exterior2nd.AsbShng,0.84306704998,0.84306704998,0.00322032810529
202,MasVnrType.Stone,0.842927277088,0.842927277088,0.00321979420401
203,BsmtFinSF2,0.842766702175,0.842766702175,0.00321918084366
204,MasVnrArea,0.842011511326,0.842011511326,0.00321629618304
205,RoofMatl.ClyTile,0.841891527176,0.841891527176,0.00321583787035
206,GarageCond.Po,0.841804206371,0.841804206371,0.00321550432435
207,SaleCondition.AdjLand,0.841513216496,0.841513216496,0.00321439280792
208,LowQualFinSF,0.841304540634,0.841304540634,0.00321359571267
209,BsmtCond.Po,0.839712142944,0.839712142944,0.00320751310864
210,GarageType.CarPort,0.839440941811,0.839440941811,0.0032064771808
211,BsmtFinType2.NA,0.839179098606,0.839179098606,0.00320547699815
212,HouseStyle.SLvl,0.838398993015,0.838398993015,0.00320249716878
213,KitchenQual.Gd,0.838049530983,0.838049530983,0.00320116230175
214,HeatingQC.TA,0.838033616543,0.838033616543,0.00320110151214
215,LotConfig.CulDSac,0.838007748127,0.838007748127,0.00320100270056
216,SaleCondition.Alloca,0.837863743305,0.837863743305,0.00320045263426
217,WoodDeckSF,0.83775639534,0.83775639534,0.00320004258897
218,HouseStyle.1.5Fin,0.837732493877,0.837732493877,0.00319995129072
219,Neighborhood.Somerst,0.836239814758,0.836239814758,0.00319424958939
220,BldgType.Duplex,0.836032509804,0.836032509804,0.0031934577307
221,Heating.Floor,0.835738301277,0.835738301277,0.00319233391974
222,Neighborhood.Timber,0.835328638554,0.835328638554,0.0031907690995
223,HeatingQC.Ex,0.834688603878,0.834688603878,0.00318832430979
224,BsmtUnfSF,0.834325790405,0.834325790405,0.00318693844324
225,Exterior1st.Plywood,0.833874702454,0.833874702454,0.00318521538787
226,BsmtFullBath,0.833629250526,0.833629250526,0.00318427781625
227,HeatingQC.Po,0.833628594875,0.833628594875,0.00318427531181
228,Functional.Min1,0.833565056324,0.833565056324,0.00318403260871
229,Exterior1st.AsphShn,0.833493232727,0.833493232727,0.00318375825859
230,KitchenQual.Ex,0.833069860935,0.833069860935,0.00318214107277
231,BsmtFinType1.LwQ,0.832432150841,0.832432150841,0.00317970516243
232,BsmtFinType1.Rec,0.831463754177,0.831463754177,0.00317600610315
233,HouseStyle.2.5Fin,0.831251204014,0.831251204014,0.00317519420893
234,Alley.Grvl,0.830873012543,0.830873012543,0.00317374960186
235,BldgType.Twnhs,0.829671263695,0.829671263695,0.00316915918928
236,PavedDrive.N,0.82953697443,0.82953697443,0.00316864623424
237,Exterior2nd.CmentBd,0.828721523285,0.828721523285,0.00316553139273
238,Condition2.RRAn,0.828603088856,0.828603088856,0.00316507899963
239,GarageCond.Fa,0.828546345234,0.828546345234,0.00316486225165
240,MSZoning.C (all),0.828429579735,0.828429579735,0.00316441623348
241,OpenPorchSF,0.827672243118,0.827672243118,0.00316152337651
242,Electrical.NA,0.827423095703,0.827423095703,0.00316057168895
243,Exterior2nd.HdBoard,0.827082931995,0.827082931995,0.00315927233946
244,MasVnrType.BrkFace,0.826082289219,0.826082289219,0.00315545010722
245,Condition2.PosA,0.826029121876,0.826029121876,0.00315524701982
246,HalfBath,0.825990974903,0.825990974903,0.0031551013069
247,LandContour.HLS,0.825384795666,0.825384795666,0.0031527858374
248,BsmtFinType2.GLQ,0.824516832829,0.824516832829,0.00314947041294
249,Electrical.FuseA,0.823915779591,0.823915779591,0.00314717452363
250,BsmtExposure.Gd,0.823708713055,0.823708713055,0.00314638357564
251,RoofMatl.Metal,0.823308587074,0.823308587074,0.00314485518363
252,Exterior2nd.CBlock,0.823124706745,0.823124706745,0.00314415280179
253,Heating.Wall,0.823097527027,0.823097527027,0.00314404898132
254,Condition2.RRAe,0.822587788105,0.822587788105,0.00314210189233
255,Neighborhood.Veenker,0.822321951389,0.822321951389,0.00314108645536
256,KitchenAbvGr,0.820930659771,0.820930659771,0.00313577203167
257,Foundation.CBlock,0.820911884308,0.820911884308,0.00313570031359
258,Heating.GasW,0.819794237614,0.819794237614,0.00313143115248
259,Functional.Mod,0.819652378559,0.819652378559,0.00313088928253
260,GarageFinish.NA,0.818361103535,0.818361103535,0.00312595689993
261,Exterior2nd.Stone,0.817582368851,0.817582368851,0.00312298230711
262,Exterior1st.VinylSd,0.817227184772,0.817227184772,0.00312162558315
263,KitchenQual.Fa,0.817187547684,0.817187547684,0.00312147417831
264,Exterior2nd.MetalSd,0.81546163559,0.81546163559,0.00311488157903
265,HouseStyle.2Story,0.814796924591,0.814796924591,0.00311234253127
266,Exterior2nd.BrkFace,0.814196228981,0.814196228981,0.00311004800801
267,Functional.Maj1,0.813492894173,0.813492894173,0.0031073614259
268,Neighborhood.NWAmes,0.813085198402,0.813085198402,0.00310580411898
269,RoofStyle.Gambrel,0.812738060951,0.812738060951,0.00310447813134
270,Neighborhood.BrDale,0.812099337578,0.812099337578,0.00310203835051
271,TotRmsAbvGrd,0.811417758465,0.811417758465,0.0030994348703
272,Utilities.NoSeWa,0.811176896095,0.811176896095,0.00309851482977
273,ExterCond.Ex,0.809934675694,0.809934675694,0.00309376982488
274,GarageQual.Fa,0.809072673321,0.809072673321,0.00309047716807
275,BsmtHalfBath,0.808035135269,0.808035135269,0.00308651400411
276,GarageFinish.RFn,0.807512462139,0.807512462139,0.00308451750932
277,Street.Grvl,0.806006252766,0.806006252766,0.00307876412544
278,Condition1.RRAn,0.805672049522,0.805672049522,0.00307748754359
279,PoolQC.Gd,0.805529356003,0.805529356003,0.00307694248617
280,MiscFeature.Othr,0.803518712521,0.803518712521,0.00306926227649
281,GarageCond.NA,0.8026227355,0.8026227355,0.0030658398441
282,SaleType.ConLD,0.802574694157,0.802574694157,0.00306565633688
283,RoofMatl.WdShngl,0.801520109177,0.801520109177,0.00306162805745
284,PoolQC.Ex,0.800990045071,0.800990045071,0.00305960333079
285,Heating.Grav,0.800927698612,0.800927698612,0.00305936518122
286,SaleType.ConLI,0.799096286297,0.799096286297,0.00305236959463
287,BldgType.1Fam,0.797530293465,0.797530293465,0.00304638785127
288,Exterior2nd.Brk Cmn,0.796332538128,0.796332538128,0.00304181269301
289,MasVnrType.BrkCmn,0.795597374439,0.795597374439,0.00303900453168
290,FireplaceQu.TA,0.794532597065,0.794532597065,0.00303493731958
291,BsmtFinType1.Unf,0.788890123367,0.788890123367,0.00301338432847
292,MiscFeature.TenC,0.788310170174,0.788310170174,0.00301116903662
293,BsmtFinType1.ALQ,0.78658002615,0.78658002615,0.00300456027231
294,BsmtExposure.Mn,0.785214483738,0.785214483738,0.00299934420485
295,Condition1.Artery,0.784793913364,0.784793913364,0.00299773771982
296,BsmtFinSF1,0.784289360046,0.784289360046,0.00299581043868
297,SaleType.New,0.782412409782,0.782412409782,0.00298864090728
298,3SsnPorch,0.777033865452,0.777033865452,0.00296809606749
299,GarageType.Basment,0.775164544582,0.775164544582,0.00296095567867
300,GarageType.NA,0.774351298809,0.774351298809,0.00295784926119
301,GarageQual.NA,0.773953855038,0.773953855038,0.00295633111463
302,MiscVal,0.773901283741,0.773901283741,0.002956130304
303,PavedDrive.P,0.762876629829,0.762876629829,0.00291401858484
304,PoolArea,0.750931978226,0.750931978226,0.00286839267968
305,Neighborhood.missing(NA),0.0,0.0,0.0
306,Exterior2nd.missing(NA),0.0,0.0,0.0
307,Exterior1st.missing(NA),0.0,0.0,0.0
308,Condition1.missing(NA),0.0,0.0,0.0
309,SaleType.missing(NA),0.0,0.0,0.0
310,Condition2.missing(NA),0.0,0.0,0.0
311,HouseStyle.missing(NA),0.0,0.0,0.0
312,RoofMatl.missing(NA),0.0,0.0,0.0
313,BsmtFinType2.missing(NA),0.0,0.0,0.0
314,Functional.missing(NA),0.0,0.0,0.0
315,GarageType.missing(NA),0.0,0.0,0.0
316,BsmtFinType1.missing(NA),0.0,0.0,0.0
317,Electrical.missing(NA),0.0,0.0,0.0
318,RoofStyle.missing(NA),0.0,0.0,0.0
319,FireplaceQu.missing(NA),0.0,0.0,0.0
320,Foundation.missing(NA),0.0,0.0,0.0
321,GarageQual.missing(NA),0.0,0.0,0.0
322,GarageCond.missing(NA),0.0,0.0,0.0
323,Heating.missing(NA),0.0,0.0,0.0
324,SaleCondition.missing(NA),0.0,0.0,0.0
325,HeatingQC.missing(NA),0.0,0.0,0.0
326,ExterCond.missing(NA),0.0,0.0,0.0
327,BldgType.missing(NA),0.0,0.0,0.0
328,BsmtQual.missing(NA),0.0,0.0,0.0
329,BsmtCond.missing(NA),0.0,0.0,0.0
330,BsmtExposure.missing(NA),0.0,0.0,0.0
331,LotConfig.missing(NA),0.0,0.0,0.0
332,Fence.missing(NA),0.0,0.0,0.0
333,MiscFeature.missing(NA),0.0,0.0,0.0
334,MSZoning.missing(NA),0.0,0.0,0.0
335,MasVnrType.missing(NA),0.0,0.0,0.0
336,LotShape.missing(NA),0.0,0.0,0.0
337,PoolQC.missing(NA),0.0,0.0,0.0
338,ExterQual.missing(NA),0.0,0.0,0.0
339,LandContour.missing(NA),0.0,0.0,0.0
340,GarageFinish.missing(NA),0.0,0.0,0.0
341,KitchenQual.missing(NA),0.0,0.0,0.0
342,PavedDrive.missing(NA),0.0,0.0,0.0
343,Alley.missing(NA),0.0,0.0,0.0
344,LandSlope.missing(NA),0.0,0.0,0.0
345,CentralAir.missing(NA),0.0,0.0,0.0
346,Street.missing(NA),0.0,0.0,0.0
347,Utilities.missing(NA),0.0,0.0,0.0
